chr	start	stop	mean difference	#CpGs	mean g1	mean g2	annot.symbol	annot.type	p(MWU)_new	-log10(q)	hue
chr11	17544764	17545048	-0.015831	10	0.83765	0.85348	USH1C	hg38_genes_promoters	0.0944569461363562	0.9568491363670785	0
chr11	17427877	17428493	-0.024102	12	0.86088	0.88498	ABCC8	hg38_genes_promoters	7.049638029922592e-05	3.675656353737937	0
chr11	8711205	8711518	-0.027677	10	0.82089	0.84857	DENND2B	hg38_genes_promoters	0.0008569987622042	2.7321328200585953	0
chr11	8715686	8715928	0.077965	10	0.30125	0.22328	DENND2B	hg38_genes_promoters	4.197608527258769e-07	5.66691993603229	1
chr11	8766627	8767344	-0.022938	12	0.77659	0.79952	DENND2B	hg38_genes_promoters	0.0079871677532085	1.886196263776809	0
chr11	10449942	10450234	0.03888	13	0.17632	0.13744	AMPD3	hg38_genes_promoters	3.455156842697672e-05	3.945826648140095	0
chr11	10454946	10455905	0.060853	10	0.20568	0.14482	AMPD3	hg38_genes_promoters	8.868010129066467e-06	4.476211903443349	0
chr11	10455913	10456411	0.032962	13	0.042254	0.0092921	AMPD3	hg38_genes_promoters	7.040343843022388e-11	9.144920163790365	1
chr11	10693741	10694220	-0.026703	13	0.74231	0.76901	IRAG1	hg38_genes_promoters	0.0011137469926845	2.6325042594929062	0
chr11	12008999	12009265	0.010088	12	0.020538	0.010449	DKK3	hg38_genes_promoters	9.429111279047882e-05	3.564980851296976	0
chr11	12249523	12250087	-0.019661	15	0.73523	0.75489	MICAL2	hg38_genes_promoters	0.0958796742013061	0.9511296463875129	0
chr11	12377159	12377419	-0.023987	12	0.18439	0.20837	PARVA	hg38_genes_promoters	0.2386182849771642	0.594478656597188	0
chr11	13009702	13009789	0.011634	15	0.028491	0.016857	RASSF10-DT	hg38_genes_promoters	1.7369018425187673e-13	11.555962900153048	1
chr11	15114392	15114593	0.019933	12	0.06364	0.043708	INSC	hg38_genes_promoters	1.1588963674141456e-06	5.2668067761589485	1
chr11	15910457	15910929	-0.030915	12	0.66873	0.69964	LINC02682	hg38_genes_promoters	0.0063103536436056	1.9758885235780446	0
chr11	16791531	16792134	0.033158	10	0.25368	0.22052	PLEKHA7	hg38_genes_promoters	0.0035622414011494	2.1907991123078014	0
chr11	16817062	16817200	-0.012139	13	0.82936	0.8415	PLEKHA7	hg38_genes_promoters	0.0125878486656497	1.7160381943165048	0
chr11	17395785	17396376	-0.023597	17	0.83341	0.857	ABCC8	hg38_genes_promoters	3.948323202461407e-05	3.8958675564046734	0
chr11	17402655	17403302	-0.01807	16	0.82399	0.84206	ABCC8	hg38_genes_promoters	0.006066382191805	1.9903726975671496	0
chr11	17502260	17503034	-0.026524	10	0.813	0.83952	USH1C	hg38_genes_promoters	2.1521655425595243e-05	4.133379874202225	0
chr11	8684013	8684254	-0.039987	10	0.46163	0.50162	RPL27A	hg38_genes_promoters	0.0500299691733012	1.1998467229360923	0
chr11	33736667	33736918	0.016925	10	0.050151	0.033227	CD59	hg38_genes_promoters	8.709856639094799e-05	3.5949879375156772	0
chr11	34513475	34514103	-0.019939	25	0.83844	0.85838	ELF5	hg38_genes_promoters	3.875685477981893e-06	4.796977328233491	0
chr11	46344868	46347107	0.032125	45	0.092788	0.060664	DGKZ	hg38_genes_promoters	2.438661438953704e-25	22.845574424937233	1
chr11	46360934	46361687	0.050533	24	0.09547	0.044937	DGKZ	hg38_genes_promoters	1.2245980987061133e-25	23.124923961859732	1
chr11	46366400	46366550	-0.02144	11	0.78306	0.8045	DGKZ	hg38_genes_promoters	0.008778528662587	1.851483374394933	0
chr11	46374007	46374308	-0.011343	12	0.85009	0.86143	DGKZ	hg38_genes_promoters	0.0324920289369943	1.36143687161145	0
chr11	46380039	46380442	0.019657	17	0.19042	0.17077	MDK	hg38_genes_promoters	0.2222123170516162	0.6224811821324809	0
chr11	46664585	46665110	-0.018602	10	0.77697	0.79557	ATG13	hg38_genes_promoters	0.0714608238459844	1.063343220970487	0
chr11	46696002	46696330	-0.053302	10	0.80483	0.85814	ARHGAP1	hg38_genes_promoters	2.5582797069876024e-11	9.544278092939756	-1
chr11	46702664	46703041	0.025409	10	0.67174	0.64633	ZNF408	hg38_genes_promoters	0.3356851519088342	0.45729728564925615	0
chr11	47172501	47173086	-0.024449	12	0.74246	0.7669	ARFGAP2	hg38_genes_promoters	0.0009667306373372	2.6865016013346197	0
chr11	47180498	47180568	-0.012496	10	0.86179	0.87429	MIR6745	hg38_genes_promoters	0.0276265053220109	1.4218343379300349	0
chr11	47245580	47245824	-0.033747	10	0.84516	0.8789	ACP2	hg38_genes_promoters	1.3683808418917976e-07	6.108522828824375	-1
chr11	47260373	47260615	-0.028437	14	0.8132	0.84163	NR1H3	hg38_genes_promoters	1.916376420446648e-05	4.179063802400403	0
chr11	47268608	47269062	0.030936	10	0.14632	0.11539	MADD	hg38_genes_promoters	0.0048125623215984	2.0773305277429666	0
chr11	47274809	47275092	-0.032544	12	0.83746	0.87	MADD	hg38_genes_promoters	1.1125251528303958e-08	7.105127429226911	-1
chr11	47378298	47378779	0.064898	18	0.12549	0.060596	SPI1	hg38_genes_promoters	2.6170977388695247e-17	15.15556478396944	1
chr11	47395653	47396029	0.067994	10	0.23745	0.16945	SPI1	hg38_genes_promoters	1.998017978605517e-07	5.958683228519117	1
chr11	47408929	47409493	-0.035827	14	0.34707	0.3829	SLC39A13	hg38_genes_promoters	0.0871765075673961	0.9889109965021905	0
chr11	46310751	46311087	-0.024799	10	0.81511	0.8399	CREB3L1	hg38_genes_promoters	0.0005919608945496	2.871666470216155	0
chr11	33892540	33893272	0.040643	12	0.20421	0.16357	LMO2	hg38_genes_promoters	3.191998645792395e-06	4.872491942647724	0
chr11	45927883	45928161	-0.028787	10	0.76574	0.79452	LARGE2	hg38_genes_promoters	0.0018723515707601	2.435704317198994	0
chr11	34623631	34624552	-0.028405	15	0.74633	0.77473	EHF	hg38_genes_promoters	0.0297768317916102	1.3940493605063675	0
chr11	34631618	34632814	-0.028685	14	0.83438	0.86306	EHF	hg38_genes_promoters	0.0001879289819732	3.3032871361395473	0
chr11	34941812	34941929	0.033301	10	0.89966	0.86636	MIR1343	hg38_genes_promoters	0.0001765852280161	3.327439170298174	0
chr11	36454710	36454822	0.019717	10	0.82453	0.80481	PRR5L	hg38_genes_promoters	0.4067454342440419	0.37918103432841455	0
chr11	43880329	43880653	-0.017108	12	0.33904	0.35615	ALKBH3	hg38_genes_promoters	0.3512659473595169	0.43895457166533336	0
chr11	44596081	44596834	-0.030234	12	0.70588	0.73611	CD82	hg38_genes_promoters	0.0195728717129278	1.5496519231288486	0
chr11	44918975	44919763	-0.017787	15	0.79014	0.80792	TSPAN18	hg38_genes_promoters	0.0015133896542607	2.5156498437240686	0
chr11	44938018	44938248	-0.014024	10	0.85498	0.869	TP53I11	hg38_genes_promoters	0.0727181713457011	1.057081308112243	0
chr11	45095240	45095844	-0.015667	10	0.772	0.78767	PRDM11	hg38_genes_promoters	0.0337494734674814	1.3473454268695177	0
chr11	45145294	45145817	-0.027338	10	0.28421	0.31155	PRDM11	hg38_genes_promoters	0.296220782642756	0.5073676870412847	0
chr11	45650416	45650533	0.060058	12	0.37561	0.31556	CHST1	hg38_genes_promoters	0.0001667629720013	3.3490205943387488	0
chr11	45860562	45861036	-0.014251	13	0.86883	0.88308	CRY2	hg38_genes_promoters	0.0011702737481295	2.6130758784637913	0
chr11	45900594	45901254	-0.025734	19	0.44321	0.46895	MAPK8IP1	hg38_genes_promoters	0.1038797035658127	0.9197330362674409	0
chr11	45906818	45907386	-0.019751	20	0.74137	0.76112	C11orf94	hg38_genes_promoters	0.0061007230193673	1.988239730634417	0
chr11	45922069	45922142	-0.039446	10	0.47532	0.51476	LARGE2	hg38_genes_promoters	0.0512359244125637	1.1908411387114217	0
chr11	45924064	45924645	-0.01951	16	0.75743	0.77694	LARGE2	hg38_genes_promoters	0.0631036946028431	1.1114272291077945	0
chr11	45926736	45927071	-0.012223	10	0.85116	0.86338	LARGE2	hg38_genes_promoters	0.053603841809417	1.1732672544517806	0
chr11	45927410	45927802	0.017069	17	0.34923	0.33216	LARGE2	hg38_genes_promoters	0.1855296806945442	0.6937765538432433	0
chr11	47408929	47409493	-0.035827	14	0.34707	0.3829	SPI1	hg38_genes_promoters	0.0871765075673961	0.9889109965021905	0
chr11	8684013	8684254	-0.039987	10	0.46163	0.50162	SNORA3A	hg38_genes_promoters	0.0500299691733012	1.1998467229360923	0
chr11	8059412	8059905	-0.020317	12	0.715	0.73532	TUB-AS1	hg38_genes_promoters	0.0332443469026679	1.3530124227201303	0
chr11	1439999	1440806	-0.022272	22	0.75615	0.77842	BRSK2	hg38_genes_promoters	0.0018132462701602	2.4473739896684505	0
chr11	1450351	1450521	-0.039489	10	0.79459	0.83407	BRSK2	hg38_genes_promoters	4.3226812434432214e-08	6.567207042295733	-1
chr11	1473902	1474029	0.015885	10	0.87326	0.85738	MOB2	hg38_genes_promoters	0.0215683006903732	1.513242872088255	0
chr11	1481932	1482416	-0.027091	15	0.85354	0.88063	MOB2	hg38_genes_promoters	1.2070332166699704e-09	7.99253355983755	-1
chr11	1502029	1502594	-0.017876	10	0.8498	0.86768	MOB2	hg38_genes_promoters	0.0308620078436188	1.381059103215699	0
chr11	1779145	1779633	-0.024141	10	0.77848	0.80262	LOC105376517	hg38_genes_promoters	0.0095233251958318	1.8203141505934888	0
chr11	1830802	1830979	-0.033478	14	0.77383	0.80731	SYT8	hg38_genes_promoters	6.422528296887929e-07	5.495351953922741	-1
chr11	1837950	1838215	0.01922	10	0.12758	0.10836	TNNI2	hg38_genes_promoters	0.0068618720438851	1.9442852187798554	0
chr11	1838650	1838852	-0.021011	14	0.83117	0.85218	TNNI2	hg38_genes_promoters	0.0011979386179062	2.6035191174071306	0
chr11	1852430	1852540	0.016821	10	0.83258	0.81576	LSP1	hg38_genes_promoters	0.0253908078135882	1.4532045204130046	0
chr11	1852786	1853240	0.033869	18	0.10882	0.074946	LSP1	hg38_genes_promoters	2.096250100362381e-05	4.1438419607334245	0
chr11	1864170	1864306	0.025355	10	0.50035	0.47499	LSP1	hg38_genes_promoters	0.148693607346375	0.7797860766328908	0
chr11	1867947	1868663	-0.019588	16	0.84151	0.8611	LSP1	hg38_genes_promoters	0.0008741893762703	2.7247024612113666	0
chr11	1880465	1880617	0.022121	10	0.4842	0.46208	LSP1	hg38_genes_promoters	0.3995353055214448	0.38612258010067374	0
chr11	1922012	1922494	-0.025178	12	0.74646	0.77164	TNNT3	hg38_genes_promoters	0.0525506339245312	1.181293045976131	0
chr11	1937732	1937951	-0.018369	16	0.83059	0.84896	TNNT3	hg38_genes_promoters	0.0002380259173452	3.2168662981563743	0
chr11	1410182	1410292	-0.032283	10	0.84353	0.87581	BRSK2	hg38_genes_promoters	9.664045964191356e-09	7.162257007048099	-1
chr11	2137387	2137819	0.016145	20	0.032312	0.016167	IGF2	hg38_genes_promoters	3.257381554748747e-12	10.370294762944528	1
chr11	1310139	1310232	-0.041407	10	0.25152	0.29292	TOLLIP	hg38_genes_promoters	0.0954019126279799	0.952967929009402	0
chr11	847837	848094	-0.018447	10	0.55502	0.57346	TSPAN4	hg38_genes_promoters	0.4139459706283219	0.3721906337825202	0
chr11	66232704	66233053	0.017173	12	0.88338	0.8662	PACS1	hg38_genes_promoters	0.0080797367149789	1.8817080599309242	0
chr11	209385	209586	-0.023175	10	0.57821	0.60139	RIC8A	hg38_genes_promoters	0.2760494608966984	0.5360569358911181	0
chr11	287650	287895	-0.06348	10	0.63253	0.69601	PGGHG	hg38_genes_promoters	4.719294520092365e-07	5.620121109973196	-1
chr11	288242	288333	-0.043351	10	0.12832	0.17167	PGGHG	hg38_genes_promoters	0.0141078453974361	1.6738330686131488	0
chr11	306344	307076	0.036821	21	0.77147	0.73465	IFITM2	hg38_genes_promoters	7.517768911569436e-05	3.6513979651605135	0
chr11	379582	379632	-0.0289	10	0.78605	0.81495	B4GALNT4	hg38_genes_promoters	0.0002668369505002	3.173942724361598	0
chr11	379971	380054	-0.018845	12	0.83504	0.85389	B4GALNT4	hg38_genes_promoters	0.0008576021349657	2.7320315350833484	0
chr11	392538	392618	-0.030058	10	0.84389	0.87395	PKP3	hg38_genes_promoters	5.237617751118438e-05	3.788249969032611	0
chr11	397017	397231	-0.056339	18	0.31168	0.36802	PKP3	hg38_genes_promoters	0.0002050140691501	3.2723249259245257	0
chr11	397241	397420	-0.038451	17	0.35598	0.39443	PKP3	hg38_genes_promoters	0.0170479301879906	1.603183418773669	0
chr11	403108	403258	-0.031847	16	0.78404	0.81589	PKP3	hg38_genes_promoters	3.302119207040187e-05	3.9642599380917405	0
chr11	403585	403968	-0.013439	18	0.83611	0.84955	PKP3	hg38_genes_promoters	0.0024954768883339	2.3269340778322265	0
chr11	406551	406707	-0.03867	14	0.55854	0.59721	SIGIRR	hg38_genes_promoters	0.0124846420326759	1.719107821064337	0
chr11	415429	415829	0.025546	14	0.17519	0.14964	SIGIRR	hg38_genes_promoters	0.0088924094365053	1.8471724544114778	0
chr11	420216	420389	-0.066907	12	0.44329	0.5102	ANO9	hg38_genes_promoters	0.0005103805214367	2.928160055125056	0
chr11	720580	720712	0.035275	12	0.165	0.12973	EPS8L2	hg38_genes_promoters	0.0005160209747611	2.92447825857503	0
chr11	802128	802413	-0.0136	14	0.85684	0.87044	PIDD1	hg38_genes_promoters	0.0042985396805899	2.120926180204176	0
chr11	1310139	1310232	-0.041407	10	0.25152	0.29292	LOC105376512	hg38_genes_promoters	0.0954019126279799	0.952967929009402	0
chr11	8268716	8268768	0.010624	12	0.02114	0.010516	LMO1	hg38_genes_promoters	7.524829648597443e-10	8.183170221931281	1
chr11	2137844	2138322	0.026383	23	0.042305	0.015922	IGF2	hg38_genes_promoters	1.3301123586303962e-18	16.38569440425148	1
chr11	2139701	2141053	0.034067	125	0.062083	0.028016	IGF2	hg38_genes_promoters	3.0773289692618587e-81	77.45174234541297	1
chr11	3127080	3127354	0.029381	10	0.304	0.27462	OSBPL5	hg38_genes_promoters	0.101794876144309	0.9274964112618379	0
chr11	3161538	3161695	-0.013356	10	0.81026	0.82362	OSBPL5	hg38_genes_promoters	0.0354070299037717	1.3298465492962965	0
chr11	3165746	3166296	-0.022617	10	0.69553	0.71814	OSBPL5	hg38_genes_promoters	0.118399519570197	0.8685162715474686	0
chr11	3218060	3218361	-0.020414	23	0.81592	0.83634	MRGPRG-AS1	hg38_genes_promoters	0.0001075194150693	3.514676348589509	0
chr11	3218967	3219460	-0.028929	14	0.6634	0.69233	MRGPRG	hg38_genes_promoters	0.0404933366749177	1.2787392600941314	0
chr11	3232624	3232740	-0.062085	10	0.70111	0.76319	MRGPRE	hg38_genes_promoters	2.5175067183900693e-10	8.627081721102178	-1
chr11	3823995	3824125	0.01308	10	0.83884	0.82576	PGAP2	hg38_genes_promoters	0.0367508696720665	1.3154140855675422	0
chr11	3854276	3854702	0.018714	10	0.092094	0.073381	STIM1	hg38_genes_promoters	0.01107785313175	1.7641825397135584	0
chr11	5938308	5938790	-0.055625	31	0.72455	0.78018	TRIM5	hg38_genes_promoters	3.310056404548948e-19	16.965697209157238	-1
chr11	5938308	5938790	-0.055625	31	0.72455	0.78018	OR56A3	hg38_genes_promoters	3.310056404548948e-19	16.965697209157238	-1
chr11	5938804	5939432	-0.025449	16	0.76092	0.78637	TRIM5	hg38_genes_promoters	0.0003659097801733	3.0541020762392677	0
chr11	6270145	6270217	-0.012484	10	0.69842	0.7109	CCKBR	hg38_genes_promoters	0.1970817730657676	0.6699606721781863	0
chr11	6320600	6320843	0.017135	17	0.083746	0.066611	CAVIN3	hg38_genes_promoters	5.289231063353988e-07	5.57398211640333	1
chr11	6566897	6567323	-0.025317	12	0.80583	0.83115	DNHD1	hg38_genes_promoters	8.257454004832323e-05	3.6160791124678187	0
chr11	6617370	6618435	0.049133	10	0.17123	0.1221	TPP1	hg38_genes_promoters	6.113008523520886e-06	4.620528889632926	0
chr11	7512215	7512874	0.014194	17	0.24901	0.23482	PPFIBP2	hg38_genes_promoters	0.0463862809853972	1.2283117547426257	0
chr11	8018161	8018622	-0.051385	12	0.5296	0.58099	TUB	hg38_genes_promoters	0.0059576692823965	1.9967096535738422	0
chr11	3120447	3120618	-0.027689	10	0.83326	0.86095	OSBPL5	hg38_genes_promoters	9.880108888670044e-05	3.546943012061916	0
chr11	2138600	2139300	0.020933	49	0.040062	0.019128	IGF2	hg38_genes_promoters	8.765682505597791e-29	26.12746430272349	1
chr11	2700390	2700484	0.040398	10	0.54068	0.50029	KCNQ1OT1	hg38_genes_promoters	2.156221894707246e-07	5.928958823447544	1
chr11	2422632	2423469	-0.020464	21	0.83461	0.85507	TRPM5	hg38_genes_promoters	2.5697517806460104e-06	4.954702597862305	0
chr11	2139701	2141053	0.034067	125	0.062083	0.028016	IGF2-AS	hg38_genes_promoters	3.0773289692618587e-81	77.45174234541297	1
chr11	2141056	2141386	0.029825	24	0.10808	0.078254	IGF2	hg38_genes_promoters	1.9606534307772682e-07	5.966100447049534	1
chr11	2168807	2169254	-0.044549	16	0.70411	0.74866	TH	hg38_genes_promoters	7.246258116797789e-07	5.448089355670646	-1
chr11	2171656	2171811	-0.041469	12	0.79742	0.83889	TH	hg38_genes_promoters	9.56541439954077e-07	5.340778776834541	-1
chr11	2300539	2302074	0.044586	47	0.078729	0.034143	TSPAN32	hg38_genes_promoters	6.539806147922634e-37	33.97713626408234	1
chr11	2300539	2302074	0.044586	47	0.078729	0.034143	C11orf21	hg38_genes_promoters	6.539806147922634e-37	33.97713626408234	1
chr11	2302375	2302888	0.057002	16	0.087599	0.030598	C11orf21	hg38_genes_promoters	4.5737080902163625e-29	26.393591179936088	1
chr11	2302375	2302888	0.057002	16	0.087599	0.030598	TSPAN32	hg38_genes_promoters	4.5737080902163625e-29	26.393591179936088	1
chr11	2306084	2306525	0.042685	12	0.079045	0.03636	TSPAN32	hg38_genes_promoters	6.78835089809532e-07	5.4738739039298885	1
chr11	2378439	2378682	-0.014751	10	0.034344	0.049095	CD81	hg38_genes_promoters	0.0088819304304104	1.8475333477109546	0
chr11	2378439	2378682	-0.014751	10	0.034344	0.049095	CD81-AS1	hg38_genes_promoters	0.0088819304304104	1.8475333477109546	0
chr11	2383640	2384108	-0.03848	17	0.75508	0.79356	CD81	hg38_genes_promoters	3.864089852255138e-07	5.699222028492381	-1
chr11	2385726	2386111	-0.048942	14	0.60218	0.65112	CD81	hg38_genes_promoters	0.0003448257059709	3.0769481741099236	0
chr11	2388956	2389655	-0.038887	10	0.58768	0.62657	CD81	hg38_genes_promoters	0.0612379699796097	1.1227771288305401	0
chr11	2389899	2390306	-0.021671	12	0.72865	0.75032	CD81	hg38_genes_promoters	0.02048097935474	1.5324690775133105	0
chr11	2393798	2394054	-0.028784	10	0.82626	0.85505	CD81	hg38_genes_promoters	6.51987102240447e-05	3.7038865524545286	0
chr11	2395523	2395819	-0.01851	15	0.81832	0.83683	CD81	hg38_genes_promoters	0.0004739602541619	2.9568009798727948	0
chr11	2459937	2461073	-0.0206	24	0.8093	0.8299	KCNQ1	hg38_genes_promoters	2.4158980119478177e-05	4.087997139591661	0
chr11	47413631	47414481	-0.019234	21	0.83281	0.85204	SLC39A13	hg38_genes_promoters	0.0006442280931076	2.8408881412449234	0
chr11	2382098	2382437	-0.041639	10	0.7428	0.78443	CD81	hg38_genes_promoters	6.17367811992687e-05	3.7249930564248133	0
chr11	47586353	47586935	-0.017371	10	0.72939	0.74676	FAM180B	hg38_genes_promoters	0.1306412907106096	0.8304088062837247	0
chr11	64801911	64802685	0.050767	17	0.10567	0.054907	MAP4K2	hg38_genes_promoters	5.022508809532842e-16	13.954998907073485	1
chr11	64832593	64832826	-0.02102	13	0.85121	0.87223	CDC42BPG	hg38_genes_promoters	7.384556299691009e-05	3.6581791693960337	0
chr11	64834276	64834468	-0.015496	10	0.82679	0.84229	CDC42BPG	hg38_genes_promoters	0.0022010435013089	2.3739203763501253	0
chr11	64856511	64856845	0.02658	10	0.28739	0.26081	EHD1	hg38_genes_promoters	0.0926463524872372	0.9643694117844968	0
chr11	64859619	64860056	0.044139	10	0.23966	0.19552	EHD1	hg38_genes_promoters	0.0008353741098556	2.741490931288354	0
chr11	64875790	64876323	0.035726	10	0.13411	0.098379	EHD1	hg38_genes_promoters	0.0001627527375004	3.3577975675862817	0
chr11	64891192	64891915	-0.042828	27	0.79315	0.83598	MIR192	hg38_genes_promoters	7.737715045156596e-13	10.94824291084044	-1
chr11	64891192	64891915	-0.042828	27	0.79315	0.83598	MIR194-2	hg38_genes_promoters	7.737715045156596e-13	10.94824291084044	-1
chr11	64893418	64893681	0.011369	11	0.25431	0.24294	MIR194-2HG	hg38_genes_promoters	0.2521484428853814	0.572487240821	0
chr11	64914345	64914465	-0.025799	10	0.85711	0.8829	ATG2A	hg38_genes_promoters	3.894959888748642e-05	3.900863279028949	0
chr11	65018021	65018686	-0.012149	14	0.84211	0.85426	MIR6879	hg38_genes_promoters	0.2453832613847241	0.5832939829227876	0
chr11	65018021	65018686	-0.012149	14	0.84211	0.85426	ARL2	hg38_genes_promoters	0.2453832613847241	0.5832939829227876	0
chr11	65046925	65047476	0.065845	10	0.17512	0.10928	NAALADL1	hg38_genes_promoters	1.1065550352236013e-08	7.107130561471605	1
chr11	65095627	65095769	-0.017093	10	0.72758	0.74467	VPS51	hg38_genes_promoters	0.0500540732577802	1.1996971686788154	0
chr11	65107954	65108064	-0.027672	10	0.83395	0.86162	VPS51	hg38_genes_promoters	3.2323973271321845e-06	4.868538167887374	0
chr11	65113184	65113388	0.015382	10	0.047605	0.032223	TM7SF2	hg38_genes_promoters	5.4363922128966905e-06	4.666066497262615	0
chr11	65130760	65131159	-0.016569	10	0.84153	0.8581	SYVN1	hg38_genes_promoters	0.0783032791374053	1.029593457455215	0
chr11	64800204	64800597	0.036767	13	0.33788	0.30111	MAP4K2	hg38_genes_promoters	0.0101057857861196	1.798594670682532	0
chr11	65130760	65131159	-0.016569	10	0.84153	0.8581	MIR6751	hg38_genes_promoters	0.0783032791374053	1.029593457455215	0
chr11	64797007	64797448	0.0253	12	0.50602	0.48072	MAP4K2	hg38_genes_promoters	0.2557945211390096	0.5668038420967063	0
chr11	64755267	64755491	-0.01097	10	0.84532	0.85629	PYGM	hg38_genes_promoters	0.0371248634157045	1.3117007212174427	0
chr11	64210756	64210904	-0.019172	10	0.75995	0.77912	FERMT3	hg38_genes_promoters	0.0880529885211125	0.9849555899921307	0
chr11	64226958	64227105	0.039664	10	0.057474	0.01781	TRPT1	hg38_genes_promoters	3.1548046833103766e-16	14.143158852900845	1
chr11	64246518	64246699	0.028114	27	0.091974	0.06386	PPP1R14B	hg38_genes_promoters	2.738515581353068e-12	10.440996464949434	1
chr11	64246518	64246699	0.028114	27	0.091974	0.06386	PPP1R14B-AS1	hg38_genes_promoters	2.738515581353068e-12	10.440996464949434	1
chr11	64262524	64262740	-0.03179	12	0.83412	0.86591	PLCB3	hg38_genes_promoters	2.258089386375061e-07	5.911228761764147	-1
chr11	64314252	64314402	-0.016867	12	0.84083	0.8577	ESRRA	hg38_genes_promoters	0.0131355235362062	1.7005647631846792	0
chr11	64340047	64340807	0.049613	22	0.078574	0.02896	CCDC88B	hg38_genes_promoters	1.814205240471423e-19	17.211109157396844	1
chr11	64343154	64343271	-0.041368	10	0.73363	0.775	CCDC88B	hg38_genes_promoters	0.0003741848802103	3.046371488250496	0
chr11	64343280	64343522	-0.014423	10	0.81812	0.83254	CCDC88B	hg38_genes_promoters	0.1096174782817677	0.8987937824528711	0
chr11	64348110	64348807	-0.027077	10	0.81163	0.83871	CCDC88B	hg38_genes_promoters	0.0157557051055215	1.632130225796833	0
chr11	64353087	64353186	-0.037241	10	0.83147	0.86871	CCDC88B	hg38_genes_promoters	1.3236483894670056e-11	9.81157986555308	-1
chr11	64360166	64360947	0.049296	42	0.13065	0.081349	RPS6KA4	hg38_genes_promoters	2.5312058421520434e-32	29.53112591072266	1
chr11	64555415	64556035	-0.050743	17	0.75632	0.80706	SLC22A11	hg38_genes_promoters	1.5022321086588383e-09	7.905412222072284	-1
chr11	64622889	64623075	-0.03562	13	0.81291	0.84853	NRXN2	hg38_genes_promoters	7.217206403415741e-08	6.364848373545443	-1
chr11	64637498	64638013	-0.054967	10	0.74984	0.80481	NRXN2	hg38_genes_promoters	4.6284791182538935e-11	9.310407751357266	-1
chr11	64713080	64713140	0.014236	10	0.045474	0.031238	NRXN2	hg38_genes_promoters	6.52430743741453e-08	6.406130903072772	1
chr11	64735491	64735720	-0.016792	10	0.82368	0.84048	RASGRP2	hg38_genes_promoters	0.0550488338555056	1.1632509114135794	0
chr11	64770345	64770541	0.036397	10	0.85073	0.81433	SF1	hg38_genes_promoters	7.939267861734296e-05	3.630707602691592	0
chr11	64207466	64207891	0.053002	17	0.068547	0.015545	FERMT3	hg38_genes_promoters	1.0927938760198305e-23	21.263105854061696	1
chr11	65169175	65169567	0.04698	10	0.21979	0.17281	SPDYC	hg38_genes_promoters	0.0004154274400947	3.0062664528012517	0
chr11	65182259	65182706	0.011041	10	0.13711	0.12607	LOC728975	hg38_genes_promoters	0.0038263192305147	2.164585531086986	0
chr11	65661756	65662034	-0.041146	13	0.72307	0.76421	RELA-DT	hg38_genes_promoters	0.000259273340584	3.1850041835918037	0
chr11	65661756	65662034	-0.041146	13	0.72307	0.76421	RELA	hg38_genes_promoters	0.000259273340584	3.1850041835918037	0
chr11	65786342	65786404	0.014198	10	0.047579	0.033381	OVOL1	hg38_genes_promoters	0.0001199365444133	3.4726880467440413	0
chr11	65789713	65790943	-0.021204	18	0.83401	0.85521	OVOL1	hg38_genes_promoters	3.209169093726223e-05	3.9761935190859727	0
chr11	65789713	65790943	-0.021204	18	0.83401	0.85521	OVOL1-AS1	hg38_genes_promoters	3.209169093726223e-05	3.9761935190859727	0
chr11	65793163	65793339	-0.037018	12	0.78632	0.82333	OVOL1	hg38_genes_promoters	2.317636520690072e-08	6.811974636458655	-1
chr11	65833267	65833430	0.010395	16	0.020365	0.0099702	SNX32	hg38_genes_promoters	3.029945746248141e-16	14.158535804084542	1
chr11	65864743	65865211	-0.031283	10	0.78479	0.81607	MUS81	hg38_genes_promoters	0.0166443960416175	1.6114382599953079	0
chr11	65867479	65867895	0.056754	10	0.23173	0.17498	EFEMP2	hg38_genes_promoters	0.0012139552696577	2.5986350085350067	0
chr11	65870649	65871108	0.039722	10	0.093579	0.053857	EFEMP2	hg38_genes_promoters	1.5179388916734268e-06	5.159199971679228	1
chr11	65879770	65880218	0.034611	10	0.15141	0.1168	CTSW	hg38_genes_promoters	5.824124827609031e-06	4.639411180309762	0
chr11	65945345	65945800	-0.012466	14	0.82274	0.8352	TSGA10IP	hg38_genes_promoters	0.1878134900517043	0.6891330972478014	0
chr11	65975832	65976256	-0.022717	10	0.82447	0.84719	SART1	hg38_genes_promoters	0.0016847750366764	2.4749263402361907	0
chr11	66056832	66057256	0.026928	10	0.89087	0.86394	SF3B2	hg38_genes_promoters	0.0017622141571883	2.457659808757454	0
chr11	66059751	66059946	-0.012341	12	0.86417	0.87651	SF3B2	hg38_genes_promoters	0.0250872918873063	1.4571795654133106	0
chr11	47449164	47449548	-0.029739	14	0.80346	0.8332	RAPSN	hg38_genes_promoters	1.512474283920418e-06	5.16055035499378	-1
chr11	66219928	66220240	0.014777	10	0.88116	0.86638	PACS1	hg38_genes_promoters	0.0284390986132613	1.4108609847603129	0
chr11	65647019	65647159	-0.044454	14	0.7918	0.83626	SIPA1	hg38_genes_promoters	1.1227075442383888e-10	8.953170629329993	-1
chr11	65182259	65182706	0.011041	10	0.13711	0.12607	CAPN1	hg38_genes_promoters	0.0038263192305147	2.164585531086986	0
