chr	start	stop	mean difference	#CpGs	mean g1	mean g2	annot.symbol	annot.type	p(MWU)_new	-log10(q)	hue
chr15	100558428	100558573	-0.092837	19	0.69837	0.79121	LOC102723335	hg38_genes_promoters	1.4376904098144763e-10	8.741922802257013	-1
chr15	100544223	100544689	-0.117212	53	0.25058	0.36779	CERS3	hg38_genes_promoters	6.945717638924046e-13	10.910701544108347	-1
chr15	100341129	100341278	-0.020282	26	0.031632	0.051914	ADAMTS17	hg38_genes_promoters	9.815494883528388e-07	5.2264398118886675	-1
chr15	101086392	101086504	0.0297	10	0.8433	0.8136	LOC105371026	hg38_genes_promoters	0.0009153278076665	2.6088348940070363	0
chr15	93899974	93900166	0.017417	12	0.85917	0.84175	LINC01580	hg38_genes_promoters	0.0006245645715886	2.7541098275460287	0
chr15	93311710	93311984	-0.011832	10	0.76037	0.7722	LOC105370982	hg38_genes_promoters	0.3332041813392012	0.44455207363693566	0
chr15	92819202	92819573	0.019332	10	0.83953	0.8202	CHASERR	hg38_genes_promoters	0.0469037163203408	1.163906290339492	0
chr15	90223543	90223907	-0.040606	10	0.66949	0.7101	SEMA4B	hg38_genes_promoters	0.027556587599884	1.3530535538291044	0
chr15	90221414	90221776	0.0221	10	0.6169	0.5948	SEMA4B	hg38_genes_promoters	0.4537504301312397	0.32592171374476836	0
chr15	90184074	90184338	0.072689	12	0.67011	0.59742	SEMA4B	hg38_genes_promoters	0.000101563205053	3.439217096446109	0
chr15	90067375	90067554	-0.04	10	0.84	0.88	ZNF710	hg38_genes_promoters	4.956839694667501e-07	5.49621458558605	-1
chr15	90000591	90000797	-0.036661	10	0.018839	0.0555	ZNF710	hg38_genes_promoters	3.902932905111933e-05	3.803650026829188	0
chr15	89908286	89908400	-0.071687	10	0.75961	0.8313	ARPIN-AP3S2	hg38_genes_promoters	3.3538040771139034e-10	8.401265775159581	-1
chr15	89815294	89815657	-0.032787	10	0.25411	0.2869	ANPEP	hg38_genes_promoters	0.002714972375436	2.198794042142614	0
chr15	90351492	90351825	0.050012	11	0.63174	0.58173	ZNF774	hg38_genes_promoters	0.1084955129346434	0.8626132514562819	0
chr15	89806258	89806647	0.03914	21	0.82866	0.78952	ANPEP	hg38_genes_promoters	4.145704142808336e-06	4.667799434910936	0
chr15	89655555	89655786	-0.013722	16	0.028716	0.042437	KIF7	hg38_genes_promoters	0.0007227893314866	2.6991078802985715	0
chr15	89633673	89633857	-0.036667	18	0.83656	0.87322	KIF7	hg38_genes_promoters	2.2035927979064413e-06	4.9112321624311335	0
chr15	89625381	89625663	-0.034665	12	0.84633	0.881	TICRR	hg38_genes_promoters	4.436062620254637e-05	3.755295588850037	0
chr15	89496673	89497046	0.010417	12	0.098417	0.088	RHCG	hg38_genes_promoters	0.1826283448802925	0.6715400568619218	0
chr15	89377116	89377593	-0.068858	12	0.15756	0.22642	MIR9-3HG	hg38_genes_promoters	1.184883480902088e-05	4.258910611708062	0
chr15	89368615	89368775	-0.0155	10	0.041	0.0565	MIR9-3HG	hg38_genes_promoters	0.0128565072158691	1.6301802621263413	0
chr15	89362490	89362588	-0.022193	12	0.04139	0.063583	MIR9-3HG	hg38_genes_promoters	2.7881844551218385e-05	3.9320808622927395	0
chr15	89655808	89656887	0.018781	12	0.50495	0.48617	KIF7	hg38_genes_promoters	0.5529741443763071	0.24630190704871327	0
chr15	90351859	90352035	-0.0205	10	0.0575	0.078	ZNF774	hg38_genes_promoters	0.0306306382627777	1.316522118546901	0
chr15	90660636	90661104	-0.049369	10	0.013431	0.0628	LINC01585	hg38_genes_promoters	1.1471322757896256e-09	7.909070895069055	-1
chr15	90761796	90762533	-0.098619	10	0.24068	0.3393	BLM	hg38_genes_promoters	0.0002279446439072	3.136078541032139	0
chr15	92734203	92734407	-0.029067	10	0.10163	0.1307	FAM174B	hg38_genes_promoters	0.0439727967027471	1.1867704232848395	0
chr15	92733920	92734201	-0.017982	12	0.1536	0.17158	FAM174B	hg38_genes_promoters	0.0829357753699797	0.9596907757412202	0
chr15	92652688	92653560	-0.018643	14	0.85343	0.87207	FAM174B	hg38_genes_promoters	0.007914244031404	1.8059151802216482	0
chr15	90956738	90956809	-0.0172	10	0.0247	0.0419	RCCD1	hg38_genes_promoters	0.0005287257081898	2.8162496432538315	0
chr15	90949329	90949638	0.019833	12	0.55333	0.5335	UNC45A	hg38_genes_promoters	0.3974046706188668	0.3773203315558851	0
chr15	90946721	90946921	0.015547	10	0.85035	0.8348	UNC45A	hg38_genes_promoters	0.0734018453202314	1.002503941234999	0
chr15	90916145	90916341	-0.137995	12	0.060839	0.19883	MAN2A2	hg38_genes_promoters	2.918734742628082e-20	17.90187315921496	-1
chr15	90911976	90912193	-0.079862	14	0.44807	0.52793	MAN2A2	hg38_genes_promoters	0.0252763891281238	1.3851501915783282	0
chr15	90911454	90911617	-0.054733	15	0.82107	0.8758	MAN2A2	hg38_genes_promoters	2.3039667845846535e-08	6.708146133485491	-1
chr15	90889685	90890271	-0.010597	13	0.80263	0.81323	FES	hg38_genes_promoters	0.3359092554323173	0.44139645220348417	0
chr15	90884817	90885060	-0.0475	10	0.0376	0.0851	FES	hg38_genes_promoters	4.264326484575692e-08	6.463994431812672	-1
chr15	90878800	90878924	-0.020905	12	0.80434	0.82525	FURIN	hg38_genes_promoters	0.013130964287189	1.6228083827433952	0
chr15	90878175	90878355	0.0137	10	0.8715	0.8578	FURIN	hg38_genes_promoters	0.0166025947326626	1.5380430477223381	0
chr15	90839537	90839781	-0.062346	10	0.032054	0.0944	LOC105370969	hg38_genes_promoters	4.195973830822408e-10	8.31362108715985	-1
chr15	90838263	90838673	-0.068373	10	0.077227	0.1456	LOC105370969	hg38_genes_promoters	2.395283656923162e-08	6.693365131597405	-1
chr15	89221543	89221830	0.014426	10	0.73823	0.7238	RLBP1	hg38_genes_promoters	0.2489583475095664	0.554533093804151	0
chr15	70095609	70095897	-0.029272	10	0.014828	0.0441	TLE3	hg38_genes_promoters	9.62144917123134e-05	3.459309615495395	0
chr15	43794418	43795049	0.020526	12	0.84019	0.81967	MIR1282	hg38_genes_promoters	0.0138031520118844	1.604443052974683	0
chr15	70055161	70055295	0.020554	10	0.86185	0.8413	TLE3	hg38_genes_promoters	0.0480709313241164	1.1553376314235655	0
chr15	39920072	39920140	-0.0169	10	0.0248	0.0417	GPR176	hg38_genes_promoters	0.0001169105885127	3.387002579336758	0
chr15	39920072	39920140	-0.0169	10	0.0248	0.0417	GPR176-DT	hg38_genes_promoters	0.0001169105885127	3.387002579336758	0
chr15	39593000	39593236	-0.0219	10	0.8392	0.8611	THBS1	hg38_genes_promoters	0.0192686104284455	1.4847419552749905	0
chr15	39587845	39588603	0.057267	15	0.81433	0.75707	THBS1	hg38_genes_promoters	2.0180928931928104e-11	9.533897170221842	1
chr15	39586364	39586982	0.018872	11	0.83396	0.81509	THBS1	hg38_genes_promoters	0.0548212318367569	1.10894691272134	0
chr15	39580362	39580445	0.0115	12	0.017583	0.0060833	THBS1	hg38_genes_promoters	8.796260787434608e-06	4.3742459834598275	0
chr15	37490888	37491080	-0.0275	10	0.7989	0.8264	LOC105370772	hg38_genes_promoters	0.003950329563157	2.0610595446041393	0
chr15	40105805	40106364	-0.0452	10	0.6157	0.6609	BMF	hg38_genes_promoters	0.1734034182654396	0.6903419680736171	0
chr15	37100403	37100473	0.010154	13	0.012231	0.0020769	MEIS2	hg38_genes_promoters	0.0002493596552079	3.1006410146535126	0
chr15	36818293	36818419	-0.012692	13	0.84115	0.85385	CSNK1A1P1	hg38_genes_promoters	0.158174941417403	0.7237399286675374	0
chr15	35237267	35237427	-0.052538	13	0.82831	0.88085	ANP32AP1	hg38_genes_promoters	1.0238307417324797e-15	13.565368722847392	-1
chr15	34794627	34794707	-0.0221	10	0.1891	0.2112	ACTC1	hg38_genes_promoters	0.2580622459486305	0.5413791921222786	0
chr15	34437675	34437704	-0.035217	10	0.023783	0.059	GOLGA8A	hg38_genes_promoters	3.645077591685917e-06	4.717149219015476	0
chr15	33068069	33068284	-0.0252	10	0.0349	0.0601	FMN1	hg38_genes_promoters	0.0012940294624813	2.4787413947903745	0
chr15	28832105	28832181	-0.0123	10	0.0113	0.0236	PDCD6IPP2	hg38_genes_promoters	1.8223319076102076e-07	5.886066243456487	-1
chr15	26868191	26868264	-0.017154	13	0.028231	0.045385	GABRA5	hg38_genes_promoters	1.2519792802261866e-06	5.131699411051113	-1
chr15	37094861	37095412	-0.042099	31	0.038063	0.080161	MEIS2	hg38_genes_promoters	2.843290849205041e-16	14.08637327967772	-1
chr15	26773339	26773384	-0.0119	10	0.0104	0.0223	GABRB3	hg38_genes_promoters	6.356368189090087e-08	6.305348006030756	-1
chr15	40265858	40266009	-0.0114	10	0.8547	0.8661	PAK6	hg38_genes_promoters	0.6619272931993706	0.17345609330534262	0
chr15	40307478	40308157	-0.058928	11	0.005436	0.064364	PLCB2	hg38_genes_promoters	2.2363450546251945e-19	17.048318637611104	-1
chr15	41821412	41822093	-0.011333	12	0.86667	0.878	MAPKBP1	hg38_genes_promoters	0.5745085215068693	0.2314846148826011	0
chr15	41815246	41815783	-0.015394	11	0.8617	0.87709	MAPKBP1	hg38_genes_promoters	0.3447774843565581	0.4314559140469789	0
chr15	41809816	41810444	-0.066189	10	0.30631	0.3725	MAPKBP1	hg38_genes_promoters	0.0148277644550531	1.5789275933444515	0
chr15	41660241	41660419	-0.011348	23	0.0033478	0.014696	MGA	hg38_genes_promoters	5.819989274856675e-16	13.792763114827922	-1
chr15	41622014	41622082	0.017142	10	0.023642	0.0065	LOC105370791	hg38_genes_promoters	0.0029113062809694	2.172683397396218	0
chr15	41544696	41544934	-0.05925	12	0.27458	0.33383	RPAP1	hg38_genes_promoters	0.0291965088380405	1.333034969168807	0
chr15	40291249	40291561	0.074593	38	0.82338	0.74879	PLCB2	hg38_genes_promoters	1.5412217376795533e-18	16.24791847351812	1
chr15	40953739	40953857	-0.0174	10	0.064	0.0814	CHAC1	hg38_genes_promoters	0.0478599488541323	1.157067769667547	0
chr15	40853277	40853802	-0.051423	14	0.81051	0.86193	SPINT1	hg38_genes_promoters	0.0001923850658484	3.200588878929154	0
chr15	40809671	40810255	0.05404	13	0.81935	0.76531	ZFYVE19	hg38_genes_promoters	2.1554272405839867e-06	4.9196796898518915	0
chr15	40769734	40770163	-0.091118	17	0.13553	0.22665	C15orf62	hg38_genes_promoters	8.531048851811599e-11	8.952212878882342	-1
chr15	40769161	40769695	-0.060004	16	0.060184	0.12019	C15orf62	hg38_genes_promoters	8.14940351777846e-11	8.969865867099719	-1
chr15	40565393	40565708	0.030033	10	0.40353	0.3735	CCDC32	hg38_genes_promoters	0.4359830401535689	0.3415047030704676	0
chr15	40415411	40416111	-0.038833	12	0.8325	0.87133	IVD	hg38_genes_promoters	2.958240867982201e-05	3.9093015162248492	0
chr15	40340897	40341093	-0.023	10	0.0414	0.0644	CCDC9B	hg38_genes_promoters	0.0019979998555345	2.315096079412813	0
chr15	40893200	40893459	-0.112051	10	0.29575	0.4078	VPS18	hg38_genes_promoters	0.0007069506235247	2.7068079257999993	0
chr15	41834826	41835064	-0.04	10	0.8608	0.9008	JMJD7-PLA2G4B	hg38_genes_promoters	6.234487487628855e-08	6.31246854059856	-1
chr15	26628827	26630022	-0.056703	55	0.6533	0.71	GABRB3	hg38_genes_promoters	1.792089155147805e-13	11.463322649321245	-1
chr15	25240578	25240966	-0.049035	11	0.69796	0.747	SNORD115-39	hg38_genes_promoters	0.0131450730737255	1.6224918065862268	0
chr15	25064502	25064874	-0.025692	13	0.79646	0.82215	SNHG14	hg38_genes_promoters	0.0713603798385071	1.012680222763549	0
chr15	25062230	25062459	-0.0233	10	0.8139	0.8372	SNORD116-5	hg38_genes_promoters	0.0270417241930856	1.3597150777943383	0
chr15	25053285	25053799	-0.03275	12	0.76717	0.79992	SNHG14	hg38_genes_promoters	0.0209698534424197	1.4526030473838112	0
chr15	25053285	25053799	-0.03275	12	0.76717	0.79992	SNORD116-2	hg38_genes_promoters	0.0209698534424197	1.4526030473838112	0
chr15	24954888	24955047	-0.059684	19	0.41479	0.47447	SNURF	hg38_genes_promoters	3.404335766908544e-14	12.143969860520496	-1
chr15	24954888	24955047	-0.059684	19	0.41479	0.47447	SNHG14	hg38_genes_promoters	3.404335766908544e-14	12.143969860520496	-1
chr15	24954888	24955047	-0.059684	19	0.41479	0.47447	SNRPN	hg38_genes_promoters	3.404335766908544e-14	12.143969860520496	-1
chr15	25064502	25064874	-0.025692	13	0.79646	0.82215	SNORD116-6	hg38_genes_promoters	0.0713603798385071	1.012680222763549	0
chr15	24823590	24823801	-0.026153	10	0.37515	0.4013	SNRPN	hg38_genes_promoters	0.0131525275354994	1.622320476413598	0
chr15	23562061	23562148	-0.028833	12	0.39775	0.42658	MIR4508	hg38_genes_promoters	0.1098572108546271	0.8579266300609013	0
chr15	23447184	23447442	-0.0295	10	0.7499	0.7794	GOLGA6L2	hg38_genes_promoters	0.1440302899677153	0.7579675926860949	0
chr15	22757946	22758017	-0.0177	10	0.0188	0.0365	LOC283683	hg38_genes_promoters	7.352804037834866e-08	6.246581362324562	-1
chr15	22278916	22279197	-0.0287	10	0.792	0.8207	REREP3	hg38_genes_promoters	0.001125820403844	2.530982619763945	0
chr15	20866695	20866751	-0.070737	10	0.74346	0.8142	POTEB2	hg38_genes_promoters	6.243116021575034e-08	6.312190188837527	-1
chr15	20281149	20281757	-0.024143	14	0.745	0.76914	CHEK2P2	hg38_genes_promoters	0.0061917471330408	1.8947642835349192	0
chr15	70074527	70074910	-0.012474	10	0.87273	0.8852	TLE3	hg38_genes_promoters	0.2094075337276476	0.6202721666699251	0
chr15	23912127	23912487	0.032714	14	0.369	0.33629	LOC107984787	hg38_genes_promoters	0.260596559324068	0.5375486231139768	0
chr15	25243135	25243618	-0.023058	12	0.76944	0.7925	SNORD115-40	hg38_genes_promoters	0.0235081733653973	1.409783228921449	0
chr15	25066852	25067165	-0.022811	10	0.74839	0.7712	SNORD116-7	hg38_genes_promoters	0.090908112770712	0.9270865036339452	0
chr15	25072743	25073237	-0.030571	14	0.77021	0.80079	SNHG14	hg38_genes_promoters	0.0301245703281425	1.3223246321482853	0
chr15	25204770	25205812	-0.023565	23	0.787	0.81057	SNHG14	hg38_genes_promoters	0.0229001772337127	1.4197409180416083	0
chr15	25204770	25205812	-0.023565	23	0.787	0.81057	SNORD115-20	hg38_genes_promoters	0.0229001772337127	1.4197409180416083	0
chr15	25201945	25203231	-0.023078	33	0.77507	0.79815	SNORD115-18	hg38_genes_promoters	0.0025398728475134	2.2233382888208797	0
chr15	25196679	25197239	-0.0278	10	0.7823	0.8101	SNORD115-15	hg38_genes_promoters	0.0173419695447742	1.5215624759642297	0
chr15	25196679	25197239	-0.0278	10	0.7823	0.8101	SNHG14	hg38_genes_promoters	0.0173419695447742	1.5215624759642297	0
chr15	25189179	25189533	-0.040689	12	0.77556	0.81625	SNORD115-11	hg38_genes_promoters	0.0007688735368284	2.6755856082259912	0
chr15	25189179	25189533	-0.040689	12	0.77556	0.81625	SNHG14	hg38_genes_promoters	0.0007688735368284	2.6755856082259912	0
chr15	25072743	25073237	-0.030571	14	0.77021	0.80079	SNORD116-10	hg38_genes_promoters	0.0301245703281425	1.3223246321482853	0
chr15	25182944	25183754	-0.046144	11	0.69986	0.746	SNORD115-8	hg38_genes_promoters	0.0383957327479777	1.236040745773404	0
chr15	25175547	25176477	-0.04914	10	0.69056	0.7397	SNORD115-4	hg38_genes_promoters	0.044674632827682	1.181478092688925	0
chr15	25172205	25173000	-0.032133	15	0.7636	0.79573	SNORD115-2	hg38_genes_promoters	0.0143700170724936	1.5897478786239623	0
chr15	25172205	25173000	-0.032133	15	0.7636	0.79573	SNHG14	hg38_genes_promoters	0.0143700170724936	1.5897478786239623	0
chr15	25089588	25090055	-0.03175	12	0.76475	0.7965	SNHG14	hg38_genes_promoters	0.0086761304826584	1.772853161608723	0
chr15	25089588	25090055	-0.03175	12	0.76475	0.7965	SNORD116-22	hg38_genes_promoters	0.0086761304826584	1.772853161608723	0
chr15	25089588	25090055	-0.03175	12	0.76475	0.7965	IPW	hg38_genes_promoters	0.0086761304826584	1.772853161608723	0
chr15	25072743	25073237	-0.030571	14	0.77021	0.80079	SNORD116-9	hg38_genes_promoters	0.0301245703281425	1.3223246321482853	0
chr15	25177686	25178257	-0.032722	11	0.7361	0.76882	SNORD115-5	hg38_genes_promoters	0.0244775187885626	1.3967369798580225	0
chr15	41834826	41835064	-0.04	10	0.8608	0.9008	JMJD7	hg38_genes_promoters	6.234487487628855e-08	6.31246854059856	-1
chr15	23912127	23912487	0.032714	14	0.369	0.33629	PWRN4	hg38_genes_promoters	0.260596559324068	0.5375486231139768	0
chr15	41894809	41895103	-0.031812	17	0.011835	0.043647	LOC105370792	hg38_genes_promoters	4.829994230928739e-07	5.5048084558346035	-1
chr15	64915322	64915822	-0.064	10	0.4968	0.5608	ANKDD1A	hg38_genes_promoters	0.0483196709438181	1.1534563110825982	0
chr15	64776217	64776571	-0.018355	12	0.12756	0.14592	RBPMS2	hg38_genes_promoters	0.0866831180045878	0.9441956943133847	0
chr15	64703470	64703905	0.0459	10	0.5608	0.5149	OAZ2	hg38_genes_promoters	0.0677366208004331	1.0320999703469165	0
chr15	64131206	64131892	-0.026816	12	0.84435	0.87117	SNX1	hg38_genes_promoters	0.2572850784632378	0.5424671591614592	0
chr15	63677777	63678253	0.015108	13	0.86311	0.848	HERC1	hg38_genes_promoters	0.094927448385287	0.9109208350983165	0
chr15	63048706	63048926	0.011215	16	0.012528	0.0013125	TPM1	hg38_genes_promoters	0.0002345450567994	3.125003300512606	0
chr15	62243312	62243584	-0.0381	10	0.7964	0.8345	GOLGA2P11	hg38_genes_promoters	0.0003388769660948	2.9837863936508797	0
chr15	65102489	65102702	-0.038647	17	0.79988	0.83853	UBAP1L	hg38_genes_promoters	6.535110879688786e-06	4.488369600006899	0
chr15	60763499	60763784	-0.0132	10	0.818	0.8312	LOC105370844	hg38_genes_promoters	0.1783760869340906	0.6802764504636724	0
chr15	60398626	60398775	-0.038784	12	0.011632	0.050417	ANXA2	hg38_genes_promoters	0.0025693723947991	2.21974025268763	0
chr15	60398389	60398602	-0.017648	12	0.0044352	0.022083	ANXA2	hg38_genes_promoters	5.145266307605812e-07	5.481866997520119	-1
chr15	59439087	59439226	0.021898	12	0.76215	0.74025	FAM81A	hg38_genes_promoters	0.1785319314147163	0.6799454909276006	0
chr15	59171330	59172032	-0.029712	17	0.78176	0.81147	MIR2116	hg38_genes_promoters	0.0060145003894412	1.9055905401788569	0
chr15	58899333	58899828	-0.017489	10	0.86471	0.8822	SLTM	hg38_genes_promoters	0.0941227971706954	0.9141905722838262	0
chr15	58887101	58887487	-0.0178	10	0.86	0.8778	SLTM	hg38_genes_promoters	0.1388035542086952	0.7710587608108669	0
chr15	58749415	58749451	0.0116	10	0.0185	0.0069	ADAM10	hg38_genes_promoters	0.0037492270511246	2.0800130853382206	0
chr15	60399291	60399609	0.022824	12	0.45891	0.43608	ANXA2	hg38_genes_promoters	0.4383535207407224	0.3394946486971041	0
chr15	58065120	58065211	-0.0368	10	0.088	0.1248	ALDH1A2-AS1	hg38_genes_promoters	0.0036695490009383	2.087085387138378	0
chr15	65396584	65397145	-0.033185	39	0.050687	0.083872	IGDCC4	hg38_genes_promoters	4.1748490736950237e-10	8.314868209814353	-1
chr15	66581130	66581571	-0.016937	10	0.83286	0.8498	LINC01169	hg38_genes_promoters	0.2311841157439946	0.5824266599330442	0
chr15	69561277	69561586	0.022	10	0.8202	0.7982	DRAIC	hg38_genes_promoters	0.162448664963654	0.714128826661874	0
chr15	41837265	41837621	-0.030384	10	0.84212	0.8725	PLA2G4B	hg38_genes_promoters	0.0016105172272086	2.3969685756725108	0
chr15	69452052	69452201	-0.0563	10	0.2212	0.2775	RPLP1	hg38_genes_promoters	0.0027504464223046	2.193636947880525	0
chr15	69313677	69314257	-0.0635	10	0.1586	0.2221	PAQR5	hg38_genes_promoters	1.986458224413743e-06	4.951663872881744	0
chr15	69298211	69298530	-0.0384	10	0.6629	0.7013	PAQR5	hg38_genes_promoters	0.1967836993696423	0.6440978584577749	0
chr15	68930410	68930463	0.1013	10	0.5641	0.4628	SPESP1	hg38_genes_promoters	0.0015570412465325	2.4106051862301774	0
chr15	68781854	68782237	-0.054873	12	0.014377	0.06925	ANP32A	hg38_genes_promoters	4.4542316299053577e-14	12.031559441424646	-1
chr15	65423115	65423158	-0.019732	10	0.013368	0.0331	IGDCC4	hg38_genes_promoters	1.150536386549685e-07	6.068677575285323	-1
chr15	68205833	68206251	-0.051871	10	0.11453	0.1664	CALML4	hg38_genes_promoters	0.0099871334260406	1.7201638344968995	0
chr15	67413674	67414237	-0.043917	12	0.37033	0.41425	IQCH-AS1	hg38_genes_promoters	0.044143295592327	1.1854559424514388	0
chr15	67165161	67165392	-0.026231	13	0.83877	0.865	SMAD3	hg38_genes_promoters	0.0008467044455122	2.6386656635614125	0
chr15	67137760	67138289	0.016643	14	0.81321	0.79657	SMAD3	hg38_genes_promoters	0.0305544918651063	1.3173429649420445	0
chr15	67125268	67125709	0.0429	10	0.6896	0.6467	SMAD3	hg38_genes_promoters	0.1046139914877943	0.8757123978215359	0
chr15	67098055	67098890	-0.018778	16	0.034285	0.053062	SMAD3	hg38_genes_promoters	1.921071392469359e-07	5.864913256281997	-1
chr15	67065294	67065362	0.010843	10	0.012543	0.0017	SMAD3	hg38_genes_promoters	0.0022747103000749	2.2658079372242192	0
chr15	67065294	67065362	0.010843	10	0.012543	0.0017	LOC102723493	hg38_genes_promoters	0.0022747103000749	2.2658079372242192	0
chr15	68200123	68200636	0.046121	10	0.76632	0.7202	CALML4	hg38_genes_promoters	0.0068293810492008	1.8599410912832903	0
chr15	57376941	57377249	0.0182	15	0.085533	0.067333	CGNL1	hg38_genes_promoters	0.000272303132588	3.0668555105834545	0
chr15	68930410	68930463	0.1013	10	0.5641	0.4628	NOX5	hg38_genes_promoters	0.0015570412465325	2.4106051862301774	0
chr15	55588688	55588768	-0.012384	10	0.0028158	0.0152	PYGO1	hg38_genes_promoters	1.5505759362009542e-09	7.790006643504187	-1
chr15	43799122	43800095	-0.033115	21	0.79808	0.83119	HYPK	hg38_genes_promoters	0.0010794595208905	2.5453756537899217	0
chr15	43799122	43800095	-0.033115	21	0.79808	0.83119	SERINC4	hg38_genes_promoters	0.0010794595208905	2.5453756537899217	0
chr15	43799122	43800095	-0.033115	21	0.79808	0.83119	ELL3	hg38_genes_promoters	0.0010794595208905	2.5453756537899217	0
chr15	43745043	43745418	-0.010838	10	0.84286	0.8537	CATSPER2P1	hg38_genes_promoters	0.2137475674809527	0.6124015926902023	0
chr15	43745043	43745418	-0.010838	10	0.84286	0.8537	PDIA3	hg38_genes_promoters	0.2137475674809527	0.6124015926902023	0
chr15	43647939	43648485	-0.031282	14	0.8505	0.88179	CATSPER2	hg38_genes_promoters	3.0629609216250205e-07	5.682931702313239	-1
chr15	43220764	43221665	0.0287	10	0.7214	0.6927	EPB42	hg38_genes_promoters	0.0335355297274742	1.284330262155923	0
chr15	44194636	44194777	-0.012067	15	0.0138	0.025867	FRMD5	hg38_genes_promoters	3.591178370433448e-08	6.532917643234267	-1
chr15	43184153	43184948	-0.017458	10	0.82894	0.8464	CCNDBP1	hg38_genes_promoters	0.1459288258123892	0.7532077651139654	0
chr15	42725195	42725714	-0.0165	10	0.8533	0.8698	CDAN1	hg38_genes_promoters	0.1455705261436403	0.7539479684860161	0
chr15	42547321	42548094	-0.0193	10	0.5464	0.5657	HAUS2	hg38_genes_promoters	0.6764877326401877	0.16471687336188195	0
chr15	42145726	42145913	-0.029242	10	0.81486	0.8441	PLA2G4F	hg38_genes_promoters	0.0030873386370859	2.151075266205188	0
chr15	42402038	42402430	-0.052	10	0.5529	0.6049	CAPN3	hg38_genes_promoters	0.1227351390562606	0.8171237315877218	0
chr15	42157444	42157827	-0.0301	10	0.8279	0.858	PLA2G4F	hg38_genes_promoters	0.0017916948122256	2.355573785391856	0
chr15	41894809	41895103	-0.031812	17	0.011835	0.043647	SPTBN5	hg38_genes_promoters	4.829994230928739e-07	5.5048084558346035	-1
chr15	57281165	57281517	-0.024144	10	0.77036	0.7945	TCF12	hg38_genes_promoters	0.1537913138480567	0.733672264274126	0
chr15	43122319	43122879	-0.0179	10	0.091	0.1089	TMEM62	hg38_genes_promoters	0.0040677223791768	2.050243789748442	0
chr15	44956499	44956748	-0.0157	10	0.8308	0.8465	TERB2	hg38_genes_promoters	0.3097553896123675	0.47289276273854036	0
chr15	42410515	42410854	-0.018968	10	0.83623	0.8552	CAPN3	hg38_genes_promoters	0.0879935762200108	0.9383825613528878	0
chr15	45129290	45129551	-0.010769	23	0.02884	0.039609	DUOX1	hg38_genes_promoters	1.5942841476419934e-05	4.145293582062431	0
chr15	45022427	45022684	-0.0236	10	0.4182	0.4418	SORD	hg38_genes_promoters	0.3568644339988533	0.4185259204053991	0
chr15	52679075	52679179	0.010704	14	0.012419	0.0017143	FAM214A	hg38_genes_promoters	0.0002277502446258	3.1362399065783304	0
chr15	52679075	52679179	0.010704	14	0.012419	0.0017143	LOC105370821	hg38_genes_promoters	0.0002277502446258	3.1362399065783304	0
chr15	52136304	52137051	-0.011167	12	0.3885	0.39967	GNB5	hg38_genes_promoters	0.6701696918455541	0.16833246694573423	0
chr15	52100274	52101036	-0.042338	16	0.50866	0.551	LOC112268150	hg38_genes_promoters	0.0399375870696237	1.221493818358461	0
chr15	51750827	51751089	0.0336	10	0.4674	0.4338	TMOD2	hg38_genes_promoters	0.275209979970368	0.5170569105531672	0
chr15	51737932	51738700	0.021	15	0.3886	0.3676	LYSMD2	hg38_genes_promoters	0.5385037223445687	0.25718256268060397	0
chr15	51377114	51377559	-0.030802	13	0.83451	0.86531	GLDN	hg38_genes_promoters	0.0111570723278885	1.680936981393772	0
chr15	52180544	52180760	-0.011111	10	0.085589	0.0967	GNB5	hg38_genes_promoters	0.0831895428028696	0.9585823231125666	0
chr15	55270182	55271096	-0.042989	10	0.70691	0.7499	RAB27A	hg38_genes_promoters	0.0546265776200716	1.1101986835926498	0
chr15	48191862	48192172	0.010083	12	0.11575	0.10567	CTXN2-AS1	hg38_genes_promoters	0.757199507107003	0.11747506882224432	0
chr15	48191862	48192172	0.010083	12	0.11575	0.10567	CTXN2	hg38_genes_promoters	0.757199507107003	0.11747506882224432	0
chr15	45448022	45448721	-0.0572	10	0.3411	0.3983	LOC105376714	hg38_genes_promoters	0.0275610821305454	1.3530503535121223	0
chr15	45279327	45279626	-0.0191	20	0.0281	0.0472	SLC28A2-AS1	hg38_genes_promoters	0.9915293838108392	0.00365313416217829	0
chr15	45251382	45251671	-0.026538	10	0.75126	0.7778	SLC28A2	hg38_genes_promoters	0.0177306833956211	1.514153330486237	0
chr15	50907197	50907680	-0.016859	10	0.21864	0.2355	AP4E1	hg38_genes_promoters	0.1162993358205146	0.8361899432221308	0
chr15	45151908	45152105	-0.017786	14	0.83079	0.84857	DUOX1	hg38_genes_promoters	0.1893150596948356	0.6582759417022164	0
chr16	69361606	69362139	-0.0276	10	0.8227	0.8503	TERF2	hg38_genes_promoters	0.0911433238373343	0.926179041217328	0
chr16	69564021	69564676	-0.0298	10	0.1009	0.1307	NFAT5	hg38_genes_promoters	0.0014130053837551	2.446328914082421	0
chr16	69566696	69566763	0.011816	10	0.018316	0.0065	MIR1538	hg38_genes_promoters	0.0049969459150447	1.9724842107072431	0
chr16	69726514	69727071	-0.029	19	0.0013684	0.030368	NQO1	hg38_genes_promoters	2.69387912641556e-26	23.684244164540083	-1
