chr	start	stop	mean difference	#CpGs	mean g1	mean g2	annot.symbol	annot.type	p(MWU)_new	-log10(q)	hue
chr15	33857793	33857913	0.021974	10	0.8923	0.87033	AVEN	hg38_genes_promoters	0.1464393447718265	0.7265720678964515	0
chr15	34437810	34437899	-0.016792	12	0.0505	0.067292	GOLGA8A	hg38_genes_promoters	0.0002083772364647	2.9411098919959873	0
chr15	35237263	35237341	0.021842	10	0.879	0.85716	ANP32AP1	hg38_genes_promoters	0.122601047726425	0.7865670817911908	0
chr15	36818442	36818653	-0.024653	15	0.80773	0.83239	CSNK1A1P1	hg38_genes_promoters	2.985339918295769e-06	4.455828760554228	0
chr15	25249096	25249778	-0.011667	12	0.77525	0.78692	SNORD115-43	hg38_genes_promoters	0.3422204073532857	0.42600804535193587	0
chr15	37096344	37096581	-0.013203	10	0.1554	0.1686	MEIS2	hg38_genes_promoters	0.2441940758355508	0.5455423173389903	0
chr15	37490683	37490919	-0.011499	21	0.84133	0.85283	LOC105370772	hg38_genes_promoters	0.0116217227659973	1.5802667085841877	0
chr15	38251907	38251974	-0.013805	10	0.003	0.016805	SPRED1	hg38_genes_promoters	1.830137637647349e-05	3.797854235279107	0
chr15	39587350	39587545	-0.024171	13	0.84438	0.86856	THBS1	hg38_genes_promoters	2.568670793133601e-06	4.509600465525496	0
chr15	40239669	40240040	0.013511	14	0.78829	0.77477	PAK6	hg38_genes_promoters	0.1464367712703961	0.7265720678964515	0
chr15	40265897	40266081	0.026895	10	0.873	0.84611	PAK6	hg38_genes_promoters	0.0001218144008287	3.126130842306205	0
chr15	40290996	40291112	0.064407	10	0.768	0.70359	PLCB2	hg38_genes_promoters	4.1128493893085484e-09	6.862906670307584	1
chr15	40294237	40294379	0.026005	10	0.8749	0.84889	PLCB2	hg38_genes_promoters	0.0003721371861823	2.7457673140597927	0
chr15	40322803	40323006	0.045441	10	0.7915	0.74606	INAFM2	hg38_genes_promoters	0.0027333728559125	2.0596949385187955	0
chr15	40340891	40341031	-0.017032	10	0.0616	0.078632	CCDC9B	hg38_genes_promoters	0.0134118448461991	1.5338299210880695	0
chr15	40415411	40416111	0.020325	12	0.87133	0.85101	IVD	hg38_genes_promoters	0.000854560260224	2.459907797647529	0
chr15	40470552	40470758	-0.011939	12	0.044083	0.056022	CHST14	hg38_genes_promoters	0.0528282486528191	1.0699454885406159	0
chr15	40695356	40695417	-0.010541	10	0.0081	0.018641	RAD51	hg38_genes_promoters	7.127387692938197e-05	3.314754446606198	0
chr15	40695356	40695417	-0.010541	10	0.0081	0.018641	RAD51-AS1	hg38_genes_promoters	7.127387692938197e-05	3.314754446606198	0
chr15	40769783	40770160	0.022186	15	0.23647	0.21428	C15orf62	hg38_genes_promoters	0.110307058494371	0.8226589721646529	0
chr15	37100727	37100757	-0.015394	10	0.0062126	0.021606	MEIS2	hg38_genes_promoters	2.611070285868561e-06	4.503784821014539	0
chr15	40808139	40808454	-0.011632	10	0.111	0.12263	DNAJC17	hg38_genes_promoters	0.6217245089853123	0.19748305402202362	0
chr15	25246137	25246517	0.029513	10	0.7969	0.76739	SNORD115-42	hg38_genes_promoters	0.0114525530160884	1.5849270070624653	0
chr15	25242575	25243055	0.041293	10	0.7207	0.67941	SNORD115-40	hg38_genes_promoters	0.0029722058493488	2.0307813384154896	0
chr15	66502706	66503435	-0.013203	10	0.6144	0.6276	SNORD18B	hg38_genes_promoters	0.4848288972374055	0.29492524782295054	0
chr15	20866695	20866751	0.018267	10	0.8142	0.79593	POTEB2	hg38_genes_promoters	0.0762306833003744	0.9453582999586027	0
chr15	22494535	22494644	-0.020558	15	0.026562	0.04712	HERC2P2	hg38_genes_promoters	0.0024253338504751	2.1002795057982944	0
chr15	23447184	23447442	0.021768	10	0.7794	0.75763	GOLGA6L2	hg38_genes_promoters	0.0980305519684871	0.8621279037650128	0
chr15	23647736	23647975	0.041264	10	0.4096	0.36834	MAGEL2	hg38_genes_promoters	8.677912225310397e-05	3.2443187271697767	0
chr15	24101730	24101830	-0.035442	10	0.2474	0.28284	PWRN3	hg38_genes_promoters	0.0093997466873571	1.6507018200967496	0
chr15	24823584	24823756	0.039879	10	0.4183	0.37842	SNRPN	hg38_genes_promoters	5.912375652505864e-05	3.37913819449189	0
chr15	25056503	25056803	0.01885	10	0.7811	0.76225	SNORD116-3	hg38_genes_promoters	0.258577618749139	0.5253688067295604	0
chr15	25074354	25075020	-0.017616	10	0.6795	0.69712	SNORD116-11	hg38_genes_promoters	0.07780785101445	0.938686871843992	0
chr15	25074354	25075020	-0.017616	10	0.6795	0.69712	SNHG14	hg38_genes_promoters	0.07780785101445	0.938686871843992	0
chr15	25181970	25182591	0.013788	13	0.795	0.78121	SNORD115-7	hg38_genes_promoters	0.2079546002951273	0.6010810233345762	0
chr15	25188336	25189264	-0.014218	14	0.73129	0.7455	SNORD115-11	hg38_genes_promoters	0.2311986196322706	0.5646857684532856	0
chr15	25188336	25189264	-0.014218	14	0.73129	0.7455	SNHG14	hg38_genes_promoters	0.2311986196322706	0.5646857684532856	0
chr15	25193275	25194014	0.012287	12	0.78892	0.77663	SNHG14	hg38_genes_promoters	0.3083258051092856	0.4630019735488428	0
chr15	25243135	25243618	0.023998	12	0.7925	0.7685	SNORD115-40	hg38_genes_promoters	0.0345075658153708	1.2117055045422547	0
chr15	25193275	25194014	0.012287	12	0.78892	0.77663	SNORD115-14	hg38_genes_promoters	0.3083258051092856	0.4630019735488428	0
chr15	25200091	25200487	0.023884	10	0.7557	0.73182	SNORD115-17	hg38_genes_promoters	0.0389758157397465	1.1716627709188534	0
chr15	25202056	25202899	0.02211	23	0.80248	0.78037	SNORD115-18	hg38_genes_promoters	0.0019495068518703	2.1762213475015617	0
chr15	25204661	25205125	0.026753	10	0.8257	0.79895	SNHG14	hg38_genes_promoters	0.0103041030250463	1.620553392941569	0
chr15	25206739	25207087	0.021439	10	0.8137	0.79226	SNORD115-21	hg38_genes_promoters	0.0324381871328127	1.2319017215098431	0
chr15	25206739	25207087	0.021439	10	0.8137	0.79226	SNHG14	hg38_genes_promoters	0.0324381871328127	1.2319017215098431	0
chr15	25207527	25208153	-0.022057	10	0.7671	0.78916	SNHG14	hg38_genes_promoters	0.3059870821631288	0.4657071561551057	0
chr15	25207527	25208153	-0.022057	10	0.7671	0.78916	SNORD115-21	hg38_genes_promoters	0.3059870821631288	0.4657071561551057	0
chr15	25214864	25215436	0.036052	10	0.7709	0.73485	SNORD115-25	hg38_genes_promoters	0.0158210173549676	1.4784440106851366	0
chr15	25217722	25218370	-0.015011	14	0.74879	0.7638	SNORD115-26	hg38_genes_promoters	0.2913997380070158	0.4831857061841943	0
chr15	25217722	25218370	-0.015011	14	0.74879	0.7638	SNHG14	hg38_genes_promoters	0.2913997380070158	0.4831857061841943	0
chr15	25229766	25230508	0.017134	12	0.77633	0.7592	SNHG14	hg38_genes_promoters	0.2647055690157387	0.5170555350428875	0
chr15	25229766	25230508	0.017134	12	0.77633	0.7592	SNORD115-33	hg38_genes_promoters	0.2647055690157387	0.5170555350428875	0
chr15	25232275	25232872	0.017396	10	0.8282	0.8108	SNHG14	hg38_genes_promoters	0.0380744942761917	1.179398650587962	0
chr15	25232275	25232872	0.017396	10	0.8282	0.8108	SNORD115-34	hg38_genes_promoters	0.0380744942761917	1.179398650587962	0
chr15	25193275	25194014	0.012287	12	0.78892	0.77663	SNORD115-13	hg38_genes_promoters	0.3083258051092856	0.4630019735488428	0
chr15	40808139	40808454	-0.011632	10	0.111	0.12263	ZFYVE19	hg38_genes_promoters	0.6217245089853123	0.19748305402202362	0
chr15	25170055	25170296	-0.02009	10	0.8353	0.85539	SNORD115-1	hg38_genes_promoters	0.0063056096012863	1.7827651915691358	0
chr15	40893200	40893459	0.047853	10	0.4078	0.35995	VPS18	hg38_genes_promoters	0.0975441860787969	0.8637005658790791	0
chr15	55499008	55499390	-0.027123	10	0.7954	0.82252	DNAAF4	hg38_genes_promoters	0.0126492308218454	1.552152048437579	0
chr15	55588542	55588588	-0.012157	10	0.0038	0.015957	PYGO1	hg38_genes_promoters	0.0006002816011947	2.5778045474831557	0
chr15	55915806	55916887	-0.026287	17	0.86647	0.89276	NEDD4	hg38_genes_promoters	0.0001842911509501	2.985159268566714	0
chr15	56365331	56365417	-0.011379	10	0.0092	0.020579	TEX9	hg38_genes_promoters	0.0006750374643398	2.5376431177053353	0
chr15	56886488	56886999	-0.014865	10	0.1231	0.13796	LOC105370833	hg38_genes_promoters	0.2572382552967344	0.5271892983695559	0
chr15	57706795	57706915	-0.012168	16	0.013687	0.025855	POLR2M	hg38_genes_promoters	1.5334813303913202e-09	7.233891478423536	-1
chr15	58065660	58065713	-0.011526	10	0.023	0.034526	ALDH1A2	hg38_genes_promoters	0.0151066468113947	1.4946489116122281	0
chr15	59171838	59172115	0.034263	10	0.845	0.81074	MIR2116	hg38_genes_promoters	0.2862451699264611	0.48860980414268934	0
chr15	60399311	60399704	-0.02974	17	0.57765	0.60739	ANXA2	hg38_genes_promoters	0.1035500567789696	0.8436033121936497	0
chr15	60479357	60480018	0.023721	10	0.3265	0.30278	ICE2	hg38_genes_promoters	0.4416504443330981	0.33062305364904454	0
chr15	62243357	62243680	0.023074	10	0.8376	0.81453	GOLGA2P11	hg38_genes_promoters	0.0367673639384976	1.1913783246410397	0
chr15	62762234	62762843	-0.013163	10	0.8741	0.88726	TLN2	hg38_genes_promoters	0.0064598734522932	1.776049688445783	0
chr15	55499008	55499390	-0.027123	10	0.7954	0.82252	DNAAF4-CCPG1	hg38_genes_promoters	0.0126492308218454	1.552152048437579	0
chr15	62835656	62835962	-0.031249	10	0.7162	0.74745	LOC105370854	hg38_genes_promoters	0.142393254472056	0.7363190275075756	0
chr15	63060874	63061124	0.017325	12	0.85917	0.84184	TPM1	hg38_genes_promoters	0.0092961673749849	1.6543605303546622	0
chr15	63188800	63189068	-0.01478	10	0.0441	0.05888	RAB8B	hg38_genes_promoters	0.9213888378313188	0.034587044140811686	0
chr15	63677949	63678328	-0.025755	10	0.8699	0.89566	HERC1	hg38_genes_promoters	0.0001871356372	2.9803032731195302	0
chr15	65067892	65067956	-0.012716	10	0.0426	0.055316	RASL12	hg38_genes_promoters	0.0245489356036305	1.3284447145003728	0
chr15	65102182	65102290	0.066574	13	0.81177	0.74519	UBAP1L	hg38_genes_promoters	3.385162111637179e-07	5.2292356300797955	1
chr15	65334667	65335377	0.018649	20	0.75525	0.7366	IGDCC3	hg38_genes_promoters	0.6389226403695989	0.18667548865695396	0
chr15	65355994	65356086	-0.022795	10	0.0601	0.082895	IGDCC3	hg38_genes_promoters	0.0433935307499733	1.1343505181385531	0
chr15	65643385	65643887	-0.015373	11	0.83936	0.85474	SLC24A1	hg38_genes_promoters	0.0091316124263083	1.660479061468126	0
chr15	65651829	65652741	-0.010639	12	0.793	0.80364	SLC24A1	hg38_genes_promoters	0.0835835600433995	0.9141373057652334	0
chr15	66328844	66329164	-0.024187	13	0.86377	0.88796	DIS3L	hg38_genes_promoters	8.533506044880167e-07	4.898503112271146	0
chr15	66387270	66387395	-0.017766	14	0.016286	0.034051	TIPIN	hg38_genes_promoters	8.683149712110998e-05	3.2443187271697767	0
chr15	40809671	40810255	-0.043277	13	0.76531	0.80858	ZFYVE19	hg38_genes_promoters	3.787583917995889e-05	3.5356473347744677	0
chr15	66497880	66498290	-0.020233	10	0.164	0.18423	SNAPC5	hg38_genes_promoters	0.6261526245483734	0.19478528968502096	0
chr15	62843130	62843842	-0.019914	10	0.8123	0.83221	LOC105370854	hg38_genes_promoters	0.1081032968226085	0.8296831800622	0
chr15	53759345	53759522	-0.012095	10	0.0368	0.048895	WDR72	hg38_genes_promoters	0.0010601997745752	2.384026501804099	0
chr15	65396841	65396906	-0.016895	10	0.049	0.065895	IGDCC4	hg38_genes_promoters	0.0006335026097483	2.558355473780607	0
chr15	52140460	52141236	-0.014089	11	0.82045	0.83454	GNB5	hg38_genes_promoters	0.0788813259153906	0.9336116042170282	0
chr15	52243404	52243817	-0.017906	10	0.6507	0.66861	MYO5C	hg38_genes_promoters	0.2854995507125067	0.4895593599615701	0
chr15	40893502	40893640	-0.029605	10	0.7335	0.76311	VPS18	hg38_genes_promoters	0.0189008587266551	1.4170719041977045	0
chr15	41403010	41403216	0.012322	10	0.1668	0.15448	NDUFAF1	hg38_genes_promoters	0.385165671669301	0.38247404812014896	0
chr15	41620975	41621171	-0.015268	11	0.023364	0.038632	MGA	hg38_genes_promoters	0.0030683054397817	2.021038726291547	0
chr15	41024434	41024623	-0.029148	10	0.8312	0.86035	INO80-AS1	hg38_genes_promoters	0.0061518126698812	1.7903408631669966	0
chr15	41834837	41835067	0.022926	10	0.9014	0.87847	JMJD7	hg38_genes_promoters	0.0069991350324971	1.7482889300499405	0
chr15	41834837	41835067	0.022926	10	0.9014	0.87847	JMJD7-PLA2G4B	hg38_genes_promoters	0.0069991350324971	1.7482889300499405	0
chr15	41836808	41836959	0.031168	10	0.8668	0.83563	PLA2G4B	hg38_genes_promoters	0.2431247607179911	0.546880317820791	0
chr15	42084539	42084612	-0.018542	10	0.0103	0.028842	PLA2G4D	hg38_genes_promoters	0.2913251790549832	0.4831857061841943	0
chr15	42094527	42095092	0.016968	10	0.8016	0.78463	PLA2G4D	hg38_genes_promoters	0.3394085792880018	0.4291638032215474	0
chr15	42162077	42162886	-0.02822	12	0.79408	0.8223	VPS39	hg38_genes_promoters	0.0003601833389476	2.7560329991526493	0
chr15	42402065	42402432	0.034726	10	0.5982	0.56347	CAPN3	hg38_genes_promoters	0.1423890280753426	0.7363190275075756	0
chr15	42403550	42403965	0.012195	10	0.8613	0.84911	CAPN3	hg38_genes_promoters	0.1351268404809991	0.754112970887863	0
chr15	43220764	43221665	-0.024038	10	0.6927	0.71674	EPB42	hg38_genes_promoters	0.2137534945610347	0.5917874342659244	0
chr15	43420326	43420764	-0.024544	14	0.871	0.89554	TP53BP1	hg38_genes_promoters	1.664904866428804e-06	4.659305162249703	0
chr15	41660412	41660482	-0.014884	10	0.0158	0.030684	MGA	hg38_genes_promoters	0.014199601978311	1.5161228695109892	0
chr15	43794418	43795128	-0.013174	13	0.823	0.83617	MIR1282	hg38_genes_promoters	0.0492083483111351	1.0933367835462144	0
chr15	43649425	43649524	0.0621	10	0.8701	0.808	CATSPER2	hg38_genes_promoters	1.709321665533653e-07	5.477410654265464	1
chr15	51738034	51738700	-0.01394	11	0.50009	0.51403	LYSMD2	hg38_genes_promoters	0.6676627719437715	0.1687424428493958	0
chr15	48191862	48192105	-0.015184	10	0.0675	0.082684	CTXN2-AS1	hg38_genes_promoters	0.0172857285240364	1.4472786613787059	0
chr15	48191862	48192105	-0.015184	10	0.0675	0.082684	CTXN2	hg38_genes_promoters	0.0172857285240364	1.4472786613787059	0
chr15	47764667	47764894	0.032258	10	0.8321	0.79984	SEMA6D	hg38_genes_promoters	0.0745221178504585	0.952988356847583	0
chr15	45704446	45704783	-0.010307	18	0.0375	0.047807	LOC105370802	hg38_genes_promoters	0.0727225799213479	0.9608106400761365	0
chr15	50423422	50423677	-0.022081	12	0.83408	0.85616	USP8	hg38_genes_promoters	0.0609883692066577	1.0205603824019016	0
chr15	45279038	45279400	0.012671	24	0.034208	0.021537	SLC28A2-AS1	hg38_genes_promoters	0.1119140989744552	0.8181357529059075	0
chr15	44289040	44289192	-0.010811	12	0.00875	0.019561	GOLM2	hg38_genes_promoters	0.0009961907759621	2.4062215466147503	0
chr15	45376608	45377072	0.0363	10	0.4556	0.4193	GATM	hg38_genes_promoters	0.0390478959447008	1.1711393072267278	0
chr15	44956496	44956805	-0.018224	13	0.84469	0.86292	TERB2	hg38_genes_promoters	0.0041824248746265	1.9172544758866297	0
chr15	45152428	45152506	-0.027142	10	0.8697	0.89684	DUOX1	hg38_genes_promoters	1.6517332930209367e-06	4.662045609911226	0
chr15	52136304	52137051	-0.012172	12	0.39967	0.41184	GNB5	hg38_genes_promoters	0.6905492339605479	0.1551161783539551	0
chr16	69933128	69933344	-0.017053	10	0.342	0.35905	WWP2	hg38_genes_promoters	0.6241474532107552	0.19601356835637546	0
chr16	71357920	71358192	-0.049021	10	0.2184	0.26742	CALB2	hg38_genes_promoters	0.0461695847713482	1.1138132243823131	0
chr16	70744500	70744960	-0.032801	10	0.8169	0.8497	VAC14	hg38_genes_promoters	0.0032805841087678	1.9983930634221614	0
chr16	70700008	70700344	-0.021546	13	0.27715	0.2987	VAC14	hg38_genes_promoters	0.2445713724739637	0.5449689315875034	0
chr16	71699560	71699945	-0.010164	10	0.8625	0.87266	SNORA70D	hg38_genes_promoters	0.0603566918861646	1.02431591116291	0
chr16	70579515	70579886	0.026445	10	0.7563	0.72986	IL34	hg38_genes_promoters	0.0479584851532279	1.1019438694734711	0
chr16	70474256	70474674	0.018129	11	0.86191	0.84378	FCSK	hg38_genes_promoters	0.0032590743882126	2.0002606852165132	0
chr16	71384944	71385345	-0.025711	10	0.7175	0.74321	CALB2	hg38_genes_promoters	0.2767345308101248	0.5002930010479724	0
chr16	70294810	70294888	0.033489	10	0.8487	0.81521	DDX19B	hg38_genes_promoters	9.477943537983224e-05	3.2123864467463425	0
chr16	70268139	70268584	0.012391	10	0.8717	0.85931	AARS1	hg38_genes_promoters	0.4400761665595191	0.3320030625157912	0
chr16	69936749	69936930	-0.020681	10	0.8441	0.86478	WWP2	hg38_genes_promoters	0.0017943260027869	2.202756692545165	0
chr16	68371197	68371434	0.028931	13	0.83262	0.80368	SMPD3	hg38_genes_promoters	0.0004012590717954	2.7205135598772396	0
chr16	69351631	69351924	-0.023074	10	0.8334	0.85647	TMED6	hg38_genes_promoters	0.0032962261520373	1.9968210366060566	0
chr16	69318794	69318869	0.021989	10	0.8682	0.84621	VPS4A	hg38_genes_promoters	0.0052961946249297	1.8408552284356405	0
chr16	69107509	69107575	0.016268	10	0.0359	0.019632	HAS3	hg38_genes_promoters	0.0009930473559804	2.4071697804129593	0
chr16	68770516	68771032	-0.038072	10	0.6738	0.71187	CDH1	hg38_genes_promoters	0.0609516878628405	1.020561282617438	0
chr16	68372224	68372369	0.034116	10	0.8638	0.82968	SMPD3	hg38_genes_promoters	0.0001796625094254	2.993504856529738	0
chr16	68371004	68371166	0.020316	13	0.43015	0.40984	SMPD3	hg38_genes_promoters	0.29044379096865	0.48405266390610346	0
chr16	68236024	68236101	-0.013937	14	0.0055714	0.019509	ESRP2	hg38_genes_promoters	6.057629437765169e-05	3.3701160252965225	0
chr16	67993691	67994222	-0.012118	10	0.0872	0.099318	DPEP2	hg38_genes_promoters	0.0159962774604847	1.4739055071255915	0
chr16	67993691	67994222	-0.012118	10	0.0872	0.099318	DUS2	hg38_genes_promoters	0.0159962774604847	1.4739055071255915	0
chr16	67942917	67943140	-0.043053	10	0.788	0.83105	LCAT	hg38_genes_promoters	0.0061552231690001	1.7903408631669966	0
chr16	67967290	67967670	0.039853	10	0.3628	0.32295	SLC12A4	hg38_genes_promoters	0.0300733800826333	1.257714198744651	0
chr16	67945526	67945812	0.011263	13	0.84908	0.83781	SLC12A4	hg38_genes_promoters	0.0356604727036976	1.2013207849300176	0
chr16	69566660	69566711	-0.013158	10	0.003	0.016158	MIR1538	hg38_genes_promoters	4.351586356785546e-06	4.312521768705326	0
chr16	72107581	72107771	0.020446	10	0.8736	0.85315	DHX38	hg38_genes_promoters	0.0322195539301612	1.2343520593579136	0
chr16	81035996	81036053	-0.013047	10	0.0169	0.029947	ATMIN	hg38_genes_promoters	0.0006652095519472	2.5414199516489377	0
chr16	74740986	74741382	-0.022179	12	0.77567	0.79785	FA2H	hg38_genes_promoters	0.0459735593130134	1.115212274138912	0
chr16	81692293	81692625	-0.0195	10	0.8765	0.896	CMIP	hg38_genes_promoters	0.0002349467382283	2.9035861932466176	0
chr16	81692183	81692290	0.047061	10	0.8724	0.82534	CMIP	hg38_genes_promoters	0.0003006863760873	2.818450027450446	0
chr16	67930989	67931569	-0.020962	10	0.8327	0.85366	CTRL	hg38_genes_promoters	0.0147106265766017	1.5036186884042178	0
chr16	81644891	81645100	-0.030368	10	0.834	0.86437	CMIP	hg38_genes_promoters	2.131377442999291e-05	3.7441221199650507	0
chr16	81610260	81610507	0.01782	12	0.74242	0.7246	MIR6504	hg38_genes_promoters	0.1927483861005231	0.628181929462991	0
chr16	81610260	81610507	0.01782	12	0.74242	0.7246	CMIP	hg38_genes_promoters	0.1927483861005231	0.628181929462991	0
chr16	81495123	81495468	-0.028791	12	0.11942	0.14821	CMIP	hg38_genes_promoters	0.0273453918018066	1.2908272303405548	0
chr16	81365249	81365431	-0.02256	10	0.8413	0.86386	GAN	hg38_genes_promoters	0.0135930055078344	1.5288240325687863	0
chr16	81238331	81238895	-0.019782	10	0.1669	0.18668	BCO1	hg38_genes_promoters	0.9007408358386436	0.04421428640110686	0
chr16	81220053	81220542	-0.014081	15	0.7702	0.78428	PKD1L2	hg38_genes_promoters	0.150232614219737	0.717663153783609	0
chr16	81189214	81189658	-0.023883	13	0.77992	0.80381	PKD1L2	hg38_genes_promoters	0.0258680030530091	1.3107755566115271	0
chr16	81096967	81097428	-0.029987	10	0.8121	0.84209	C16orf46	hg38_genes_promoters	0.0065927390708888	1.7692961042363182	0
chr16	74717196	74718087	0.025057	10	0.7905	0.76544	FA2H	hg38_genes_promoters	0.0493852554594025	1.0924837251132615	0
chr16	81096967	81097428	-0.029987	10	0.8121	0.84209	CENPN-AS1	hg38_genes_promoters	0.0065927390708888	1.7692961042363182	0
chr16	81035996	81036053	-0.013047	10	0.0169	0.029947	CENPN-AS1	hg38_genes_promoters	0.0006652095519472	2.5414199516489377	0
chr16	77431519	77431820	-0.016008	10	0.7827	0.79871	ADAMTS18	hg38_genes_promoters	0.1761631632647375	0.6609667057220547	0
chr16	76277151	76277515	-0.010455	15	0.036333	0.046788	CNTNAP4	hg38_genes_promoters	0.0487533471317157	1.0962227052746625	0
chr16	75628789	75629536	-0.019367	14	0.82179	0.84115	KARS1	hg38_genes_promoters	0.0325943866906279	1.2301072493414344	0
chr16	75535010	75535541	0.029077	25	0.71576	0.68668	CHST5	hg38_genes_promoters	0.0022610795200862	2.123988050439945	0
chr16	75465648	75465840	-0.018146	11	0.85309	0.87124	TMEM170A	hg38_genes_promoters	0.0154174254370936	1.4877401373273798	0
chr16	75242823	75242992	0.020968	10	0.8296	0.80863	BCAR1	hg38_genes_promoters	0.0293815108358928	1.2662372997633216	0
chr16	75225943	75226512	-0.048586	13	0.56485	0.61343	LOC100506281	hg38_genes_promoters	0.0204471134770595	1.391021154541575	0
chr16	75222239	75222601	-0.031545	12	0.50358	0.53513	CTRB1	hg38_genes_promoters	0.0933417719360785	0.8775828587610287	0
chr16	75207884	75208216	0.035474	10	0.719	0.68353	CTRB2	hg38_genes_promoters	0.0741871726386253	0.954090998176103	0
chr16	75206452	75206650	0.02539	10	0.8579	0.83251	CTRB2	hg38_genes_promoters	0.0199184531436731	1.3996067241448666	0
chr16	75116557	75116982	-0.049402	10	0.439	0.4884	LDHD	hg38_genes_promoters	0.0596503844132775	1.0286684675265299	0
chr16	81096967	81097428	-0.029987	10	0.8121	0.84209	GCSH	hg38_genes_promoters	0.0065927390708888	1.7692961042363182	0
chr16	67881916	67882070	0.027844	10	0.8439	0.81606	EDC4	hg38_genes_promoters	0.0025410752910365	2.0838923625177754	0
chr16	57761071	57761146	-0.025825	12	0.82483	0.85066	KIFC3	hg38_genes_promoters	0.0003831981504056	2.7369257888594802	0
chr16	67645153	67645261	0.011444	12	0.03725	0.025806	CARMIL2	hg38_genes_promoters	0.0542837706667009	1.0614252739740326	0
chr16	57646019	57646274	-0.02957	13	0.38685	0.41642	ADGRG1	hg38_genes_promoters	0.0833508098714206	0.9149243124518708	0
chr16	57628147	57628332	-0.028589	10	0.3582	0.38679	ADGRG1	hg38_genes_promoters	0.2258231488369277	0.5724214022311594	0
chr16	57620434	57620625	0.013928	12	0.82008	0.80615	ADGRG1	hg38_genes_promoters	0.1817457826335935	0.6497457694804244	0
chr16	57537098	57537193	-0.012289	10	0.0245	0.036789	CCDC102A	hg38_genes_promoters	0.093090208557563	0.878372493954552	0
chr16	57372440	57372599	-0.026421	10	0.685	0.71142	CX3CL1	hg38_genes_promoters	0.0639072064260215	1.0048553036309984	0
chr16	57128761	57129341	0.021682	12	0.4495	0.42782	CPNE2	hg38_genes_promoters	0.4525279838215521	0.3212501049589512	0
chr16	57091517	57091786	-0.016108	12	0.072417	0.088524	CPNE2	hg38_genes_promoters	0.0248648995667544	1.3242695649697234	0
chr16	57025452	57025650	0.033012	10	0.8613	0.82829	NLRC5	hg38_genes_promoters	0.0268098319247458	1.2978020592317605	0
chr16	57003863	57004232	-0.015726	10	0.2238	0.23953	NLRC5	hg38_genes_promoters	0.4269689673759014	0.343422755403599	0
chr16	56961563	56962051	-0.052217	10	0.3804	0.43262	CETP	hg38_genes_promoters	0.0155981450713476	1.4835866556636372	0
chr16	56960615	56960940	-0.023956	10	0.7885	0.81246	CETP	hg38_genes_promoters	0.0010660221888786	2.382067168080924	0
chr16	56865125	56865395	0.02733	10	0.8485	0.82117	SLC12A3	hg38_genes_promoters	0.0022317707848064	2.1285793117885023	0
chr16	56858471	56858619	-0.019453	10	0.2346	0.25405	MIR138-2	hg38_genes_promoters	0.384567007799362	0.3830337244891145	0
chr16	56647790	56647973	0.023571	10	0.3298	0.30623	MT1B	hg38_genes_promoters	0.3422936293584859	0.42600804535193587	0
chr16	56643641	56643892	0.011963	10	0.1217	0.10974	MT1DP	hg38_genes_promoters	0.077323285844857	0.9407584334566588	0
chr16	56642781	56643242	-0.033477	10	0.3721	0.40558	MT1DP	hg38_genes_promoters	0.2957579841870199	0.4778773554292006	0
chr16	56635660	56635769	0.01798	13	0.074538	0.056559	MT1JP	hg38_genes_promoters	0.1207665840026542	0.7917486612780179	0
chr16	56607499	56608112	-0.047307	12	0.548	0.59531	MT2A	hg38_genes_promoters	0.0246280411304668	1.3274253216634586	0
chr16	55323240	55323551	0.031699	15	0.40533	0.37363	IRX6	hg38_genes_promoters	0.1534111276333175	0.710219361013846	0
chr16	53373645	53373766	-0.099298	12	0.26417	0.36346	MPHOSPH10P1	hg38_genes_promoters	1.6488874180158661e-07	5.488826963083067	-1
chr16	50879914	50880113	-0.057475	12	0.16708	0.22456	LOC112267895	hg38_genes_promoters	0.0001857130636742	2.9824524498641316	0
chr16	50879914	50880113	-0.057475	12	0.16708	0.22456	LINC02128	hg38_genes_promoters	0.0001857130636742	2.9824524498641316	0
chr16	50841152	50841265	-0.022504	15	0.022533	0.045038	LINC02128	hg38_genes_promoters	0.0018523191445546	2.192687783614529	0
chr16	83998115	83998300	0.036696	10	0.8152	0.7785	NECAB2	hg38_genes_promoters	0.001850810444806	2.1928551447183997	0
chr16	50741835	50741919	-0.012944	10	0.0091	0.022044	MIR3181	hg38_genes_promoters	0.0008714928568226	2.452913178709282	0
chr16	57753445	57753527	0.018933	10	0.8833	0.86437	KATNB1	hg38_genes_promoters	0.0254325534928023	1.3165395265422124	0
chr16	67667375	67667539	-0.024107	10	0.0463	0.070407	ENKD1	hg38_genes_promoters	0.0531783130467916	1.0682033205229666	0
chr16	57984504	57984609	0.053211	10	0.237	0.18379	TEPP	hg38_genes_promoters	0.0002761468450927	2.8485465662783525	0
chr16	58115308	58115621	-0.016449	10	0.8566	0.87305	CFAP20	hg38_genes_promoters	0.0196583908554578	1.403804151028867	0
chr16	67540140	67540531	0.010452	13	0.82254	0.81209	RIPOR1	hg38_genes_promoters	0.2914315924003611	0.4831857061841943	0
chr16	67391890	67392270	0.020084	10	0.6403	0.62022	TPPP3	hg38_genes_promoters	0.2759922453588925	0.5012649439586498	0
