chr	start	stop	mean difference	#CpGs	mean g1	mean g2	annot.symbol	annot.type	p(MWU)_new	-log10(q)	hue
chr13	110298736	110298932	-0.020706	12	0.083377	0.10408	COL4A1	hg38_genes_promoters	0.8879203775193154	0.0512687167004872	0
chr13	110424794	110424964	0.029682	10	0.76698	0.7373	COL4A2	hg38_genes_promoters	0.005600841583229	2.0067176623540655	0
chr13	110506588	110507078	-0.032726	16	0.80503	0.83776	COL4A2	hg38_genes_promoters	3.58946416201477e-05	3.933588917952125	0
chr13	110645177	110645415	-0.0488	10	0.363	0.4118	CARS2	hg38_genes_promoters	0.0509860140197533	1.1832322557226957	0
chr13	110650896	110651442	0.035575	21	0.81474	0.77916	CARS2	hg38_genes_promoters	2.403996120921452e-05	4.088879930785933	0
chr13	112835037	112835629	0.020007	22	0.86151	0.8415	ATP11A	hg38_genes_promoters	0.0016310568297045	2.471283263685899	0
chr13	112849855	112850341	0.02026	10	0.89283	0.87257	ATP11A	hg38_genes_promoters	0.0170233361380003	1.5924621277902133	0
chr13	112851016	112851332	0.023091	15	0.87649	0.8534	ATP11A	hg38_genes_promoters	0.0229553398746886	1.480030023340777	0
chr13	112858080	112858316	0.033605	10	0.87611	0.8425	ATP11A	hg38_genes_promoters	0.0019208137129373	2.410448958359691	0
chr13	112872677	112873543	0.04078	24	0.15814	0.11736	ATP11A	hg38_genes_promoters	7.642540609013595e-13	11.00433397856229	1
chr13	112879573	112880147	0.041689	29	0.76865	0.72697	ATP11A	hg38_genes_promoters	5.175455206763967e-07	5.595086892610006	1
chr13	112893417	112893767	-0.039879	10	0.38442	0.4243	MCF2L	hg38_genes_promoters	0.0309789788479042	1.3700383315841496	0
chr13	112870746	112870898	0.033831	10	0.82635	0.79252	ATP11A	hg38_genes_promoters	0.0010131316775456	2.650387003851036	0
chr13	112588916	112589228	0.092453	10	0.41305	0.3206	TUBGCP3	hg38_genes_promoters	0.0001194181422217	3.4695220618213334	0
chr13	112546367	112547145	0.031228	12	0.85006	0.81883	TUBGCP3	hg38_genes_promoters	0.0024182794661306	2.3237318307918793	0
chr13	111201770	111202162	0.08007	10	0.41047	0.3304	ARHGEF7	hg38_genes_promoters	0.0012248431805312	2.5781241351593334	0
chr13	111240141	111240559	0.026393	10	0.87869	0.8523	ARHGEF7	hg38_genes_promoters	0.0009973210371845	2.656253282215379	0
chr13	111241000	111241351	0.02308	12	0.85291	0.82983	ARHGEF7	hg38_genes_promoters	0.0100345488796507	1.7907512559381868	0
chr13	112588578	112588735	-0.082443	14	0.29591	0.37836	TUBGCP3	hg38_genes_promoters	0.0002608867409912	3.1664894613407184	0
chr13	111899415	111899559	0.032062	10	0.83761	0.80555	LINC00354	hg38_genes_promoters	0.0001208174504076	3.4649696150829885	0
chr13	112056949	112057097	0.010849	16	0.021349	0.0105	SOX1-OT	hg38_genes_promoters	1.9497496279652664e-09	7.824729565345869	1
chr13	111319567	111319944	0.026232	12	0.84465	0.81842	TEX29	hg38_genes_promoters	0.0028486636474246	2.2625554854631122	0
chr13	30153990	30154124	-0.053189	10	0.70921	0.7624	LINC00384	hg38_genes_promoters	0.001700607429618	2.45572953736115	0
chr13	30108985	30109406	0.014716	10	0.62632	0.6116	LINC00365	hg38_genes_promoters	0.4964919498370864	0.29860737610839266	0
chr13	29935822	29936316	0.025159	12	0.046882	0.021722	LINC00544	hg38_genes_promoters	3.4792100714089695e-07	5.751257073172273	1
chr13	29586841	29587825	0.014191	20	0.85284	0.83865	SLC7A1	hg38_genes_promoters	0.0247880383911846	1.4516013515745603	0
chr13	29487779	29488259	0.024032	10	0.76763	0.7436	MTUS2-AS1	hg38_genes_promoters	0.2040573113050364	0.6552624805057363	0
chr13	30367811	30368177	0.030348	10	0.78865	0.7583	LINC00426	hg38_genes_promoters	0.0022311046414413	2.354581791053606	0
chr13	27424790	27424841	0.011263	10	0.020596	0.0093331	GTF3A	hg38_genes_promoters	2.729306450193485e-05	4.039623216279072	0
chr13	27442071	27442577	0.119926	15	0.39653	0.2766	MTIF3	hg38_genes_promoters	4.506725215445435e-07	5.649217479312829	1
chr13	27918779	27919267	0.014595	23	0.1319	0.1173	PDX1	hg38_genes_promoters	0.0619489448909595	1.1086946931105803	0
chr13	30373508	30374062	0.043871	11	0.40433	0.36045	LINC00426	hg38_genes_promoters	0.1259617382364037	0.8428457899836367	0
chr13	35476555	35476853	0.028633	13	0.11686	0.088231	MAB21L1	hg38_genes_promoters	0.0039239809612757	2.1420708694869344	0
chr13	35475783	35476463	0.015757	32	0.064007	0.04825	NBEA	hg38_genes_promoters	8.025991959947465e-05	3.621183226346464	0
chr13	33113359	33114067	0.017963	10	0.84526	0.8273	STARD13	hg38_genes_promoters	0.070123826860858	1.0625924053174451	0
chr13	33015042	33015864	0.038232	23	0.056655	0.018423	KL	hg38_genes_promoters	4.050741602366061e-21	18.82927889290495	1
chr13	32314487	32315106	0.046309	15	0.348	0.30169	BRCA2	hg38_genes_promoters	0.0237363268227512	1.4673634758153034	0
chr13	30932572	30932694	-0.048463	10	0.40574	0.4542	TEX26-AS1	hg38_genes_promoters	0.0238828094867873	1.465268199387618	0
chr13	30932572	30932694	-0.048463	10	0.40574	0.4542	TEX26	hg38_genes_promoters	0.0238828094867873	1.465268199387618	0
chr13	35476555	35476853	0.028633	13	0.11686	0.088231	NBEA	hg38_genes_promoters	0.0039239809612757	2.1420708694869344	0
chr13	21318765	21319173	0.066806	24	0.57085	0.50404	GRK6P1	hg38_genes_promoters	2.830690455359789e-06	4.924942797712903	0
chr13	21023117	21023534	0.02248	16	0.85786	0.83538	LATS2	hg38_genes_promoters	0.0288063992563076	1.3959247639371006	0
chr13	20231347	20231629	0.028105	15	0.042772	0.014667	GJB6	hg38_genes_promoters	7.011154607066412e-10	8.236180119116286	1
chr13	20193794	20194421	0.02092	24	0.043755	0.022835	GJB2	hg38_genes_promoters	2.122371976345537e-07	5.946848841342417	1
chr13	18194417	18194635	-0.034617	10	0.62729	0.6619	FAM230C	hg38_genes_promoters	0.0544289326371341	1.1586834323677622	0
chr13	19118574	19118708	0.023953	10	0.78905	0.7651	LOC107984132	hg38_genes_promoters	0.1214096689943596	0.8567396456194404	0
chr13	19344740	19344864	-0.021171	12	0.091579	0.11275	ANKRD26P3	hg38_genes_promoters	0.2972384718273391	0.5077298070817282	0
chr13	19561259	19561398	-0.02654	15	0.81253	0.83907	LINC00350	hg38_genes_promoters	5.341595024136754e-05	3.779249811623845	0
chr13	19586985	19587145	0.046677	14	0.11925	0.072571	LINC00350	hg38_genes_promoters	1.48469081438219e-08	7.006133399690274	1
chr13	19344740	19344864	-0.021171	12	0.091579	0.11275	LINC00421	hg38_genes_promoters	0.2972384718273391	0.5077298070817282	0
chr13	24932023	24932202	0.044152	19	0.13147	0.087316	LOC107987187	hg38_genes_promoters	5.892518443274926e-06	4.635907372857655	0
chr13	24764095	24764284	0.018944	14	0.8553	0.83636	RNF17	hg38_genes_promoters	0.0010683122800801	2.6304208739346064	0
chr13	24308447	24308592	-0.034241	12	0.75018	0.78442	C1QTNF9	hg38_genes_promoters	0.0076037507428692	1.8907228020816234	0
chr13	24271747	24272087	0.030068	13	0.034222	0.0041538	SPATA13	hg38_genes_promoters	1.2882333563158847e-11	9.846913164836709	1
chr13	24254320	24254980	0.061489	10	0.13086	0.069368	SPATA13-AS1	hg38_genes_promoters	1.7999028917386475e-10	8.779935181537606	1
chr13	24223042	24223550	0.020217	24	0.85559	0.83537	SPATA13	hg38_genes_promoters	0.0006264943367654	2.8336901859766264	0
chr13	23355147	23355975	0.03291	14	0.8463	0.81339	SACS	hg38_genes_promoters	0.0003886685444517	3.0147512487956467	0
chr13	23891332	23891903	0.012277	12	0.86767	0.85539	PCOTH	hg38_genes_promoters	0.5553102827157312	0.2516983131817739	0
chr13	20101835	20102350	-0.018384	10	0.67932	0.6977	LINC01072	hg38_genes_promoters	0.3955633855242673	0.3922564173049162	0
chr13	49628252	49628577	0.058602	11	0.078874	0.020273	ARL11	hg38_genes_promoters	6.596719224618136e-13	11.067085614657787	1
chr13	48976239	48976315	-0.010691	10	0.0032105	0.013902	FNDC3A	hg38_genes_promoters	0.0003161995479229	3.0922110601960013	0
chr13	48492532	48493092	0.052977	16	0.10298	0.05	RCBTB2	hg38_genes_promoters	3.305751708103522e-25	22.78932675585791	1
chr13	48001712	48001812	-0.041874	10	0.44653	0.4884	SUCLA2	hg38_genes_promoters	0.0742190180513282	1.0417290894380786	0
chr13	46897928	46898208	-0.033553	10	0.77495	0.8085	HTR2A	hg38_genes_promoters	0.0136284133959287	1.6752386265401278	0
chr13	46896853	46897129	0.020729	10	0.091729	0.071	HTR2A	hg38_genes_promoters	6.461249914898079e-07	5.508254698176025	1
chr13	46183148	46183520	0.040772	12	0.37961	0.33883	LCP1	hg38_genes_promoters	0.107998269931661	0.9014479547603589	0
chr13	46211824	46211878	0.014442	10	0.021842	0.0074	LRRC63	hg38_genes_promoters	4.115163247594129e-07	5.685346458283822	1
chr13	46211824	46211878	0.014442	10	0.021842	0.0074	LCP1	hg38_genes_promoters	4.115163247594129e-07	5.685346458283822	1
chr13	46552415	46552677	0.029722	10	0.10195	0.072225	LRCH1	hg38_genes_promoters	0.0007893047163793	2.7452166701554863	0
chr13	46679161	46679989	0.017828	11	0.18237	0.16455	LRCH1	hg38_genes_promoters	0.6637966712088812	0.1759515071882338	0
chr13	49995700	49996240	0.049912	12	0.068391	0.018479	TRIM13	hg38_genes_promoters	3.257518010047536e-13	11.35456412677231	1
chr13	51110981	51111216	0.031239	13	0.85862	0.82738	C13orf42	hg38_genes_promoters	0.0001896539728025	3.2889433103635293	0
chr13	51066160	51066828	0.035589	15	0.055789	0.0202	GUCY1B2	hg38_genes_promoters	1.974166744219908e-14	12.491064930599933	1
chr13	49995700	49996240	0.049912	12	0.068391	0.018479	KCNRG	hg38_genes_promoters	3.257518010047536e-13	11.35456412677231	1
chr13	50081653	50081737	-0.012105	10	0.0033947	0.0155	DLEU1	hg38_genes_promoters	0.0001462721104276	3.3903416930913237	0
chr13	50527560	50528295	0.043788	10	0.26099	0.2172	DLEU1-AS1	hg38_genes_promoters	0.0376696700007446	1.2971158164693797	0
chr13	50715462	50715681	0.171179	10	0.26558	0.0944	DLEU7	hg38_genes_promoters	8.425705165263138e-25	22.393821576423264	1
chr13	50715462	50715681	0.171179	10	0.26558	0.0944	LOC107984567	hg38_genes_promoters	8.425705165263138e-25	22.393821576423264	1
chr13	50843413	50843468	0.020166	10	0.070329	0.050162	DLEU7	hg38_genes_promoters	0.0010493408821518	2.637320883656894	0
chr13	51804366	51804608	0.010208	10	0.021208	0.011	DHRS12	hg38_genes_promoters	0.032734569223422	1.3487417263698729	0
chr13	40563170	40563545	0.06468	12	0.13887	0.074194	FOXO1	hg38_genes_promoters	2.0777479411624386e-10	8.722547006824865	1
chr13	40480636	40481072	-0.033949	14	0.66969	0.70364	LINC00598	hg38_genes_promoters	0.0500796047249707	1.189699845037491	0
chr13	40350576	40351017	0.027551	10	0.76925	0.7417	LINC00548	hg38_genes_promoters	0.1047746971587608	0.9124246436620315	0
chr13	40172258	40172322	0.017453	10	0.068053	0.0506	LINC00332	hg38_genes_promoters	0.0038707967370524	2.146929827195287	0
chr13	36214529	36214645	0.021189	10	0.84479	0.8236	SOHLH2	hg38_genes_promoters	0.0954126413982846	0.9468277004349192	0
chr13	40921923	40922054	0.010705	10	0.045105	0.0344	SUGT1P3	hg38_genes_promoters	0.0004382715719381	2.9686506956057817	0
chr13	36879640	36879789	-0.014926	10	0.86147	0.8764	SMAD9	hg38_genes_promoters	0.0130930535064466	1.690701378593228	0
chr13	36920707	36921710	0.023659	17	0.84095	0.81729	SMAD9	hg38_genes_promoters	0.0241037390034459	1.461908995070831	0
chr13	37869956	37870034	0.019705	10	0.054105	0.0344	TRPC4	hg38_genes_promoters	3.143806430830164e-06	4.884062889356209	0
chr13	40921923	40922054	0.010705	10	0.045105	0.0344	TPTE2P5	hg38_genes_promoters	0.0004382715719381	2.9686506956057817	0
chr13	44142494	44142790	-0.025332	10	0.048998	0.07433	LINC00390	hg38_genes_promoters	0.0088894244625924	1.835086318038671	0
chr13	44142494	44142790	-0.025332	10	0.048998	0.07433	SMIM2-AS1	hg38_genes_promoters	0.0088894244625924	1.835086318038671	0
chr13	44373606	44373691	0.010754	12	0.042588	0.031833	SERP2	hg38_genes_promoters	0.0008970982988306	2.6967884247553533	0
chr13	44989050	44989271	-0.014273	14	0.011128	0.025401	GPALPP1	hg38_genes_promoters	0.0004530355219517	2.956227866501524	0
chr13	43023458	43023674	0.031512	22	0.041148	0.0096364	DNAJC15	hg38_genes_promoters	1.0805280137280754e-15	13.687565726715802	1
chr13	40922492	40922624	0.01932	10	0.70811	0.68878	SUGT1P3	hg38_genes_promoters	0.1249285269406518	0.8458117073266267	0
chr13	40922492	40922624	0.01932	10	0.70811	0.68878	TPTE2P5	hg38_genes_promoters	0.1249285269406518	0.8458117073266267	0
chr13	41960837	41961113	-0.010044	36	0.0023729	0.012417	VWA8	hg38_genes_promoters	1.1378522270327353e-15	13.66849563437536	-1
chr13	42039470	42039935	0.022167	10	0.10927	0.0871	DGKH	hg38_genes_promoters	0.3476960723056865	0.44432163526336044	0
chr13	41960837	41961113	-0.010044	36	0.0023729	0.012417	VWA8-AS1	hg38_genes_promoters	1.1378522270327353e-15	13.66849563437536	-1
chr14	96204269	96204373	0.074779	10	0.32358	0.2488	BDKRB1	hg38_genes_promoters	7.078077610192786e-05	3.669282407354917	0
chr14	96204269	96204373	0.074779	10	0.32358	0.2488	BDKRB2	hg38_genes_promoters	7.078077610192786e-05	3.669282407354917	0
chr14	95710399	95710938	0.027613	10	0.79193	0.76431	LOC107984703	hg38_genes_promoters	0.0382063526335734	1.291509804399834	0
chr14	96663090	96663258	-0.029863	10	0.82074	0.8506	LOC105370645	hg38_genes_promoters	0.008137160864066	1.8666802612358129	0
chr14	96942494	96943317	0.027134	13	0.84721	0.82008	LINC00618	hg38_genes_promoters	5.597037985945735e-05	3.7599339371050053	0
chr14	97457930	97458167	0.018566	12	0.86215	0.84358	LINC02325	hg38_genes_promoters	0.010347144729171	1.7791536894679416	0
chr14	97978669	97979002	0.035811	10	0.34941	0.3136	LINC01550	hg38_genes_promoters	0.32263699718076	0.4746790346417335	0
chr14	99413768	99414215	0.027922	13	0.88074	0.85282	SETD3	hg38_genes_promoters	0.0001769379531356	3.3171438138771654	0
chr14	99522392	99522645	-0.058176	10	0.67926	0.73744	CCDC85C	hg38_genes_promoters	0.0002001013626907	3.2677074728011326	0
chr14	92452498	92452802	-0.017797	14	0.82263	0.84043	SLC24A4	hg38_genes_promoters	0.0254337963695538	1.4424647068246472	0
chr14	92577191	92577449	-0.025565	10	0.76307	0.78864	RIN3	hg38_genes_promoters	0.086214780442242	0.9852638100815777	0
chr14	92652224	92652509	0.096746	14	0.12207	0.025321	RIN3	hg38_genes_promoters	3.36755801815132e-29	26.608468350849535	1
chr14	95194244	95194564	-0.016483	14	0.84558	0.86206	CLMN	hg38_genes_promoters	0.0039346866974731	2.1411335935369293	0
chr14	95210851	95211007	0.018124	10	0.84837	0.83024	CLMN	hg38_genes_promoters	0.0428398009393452	1.2480818627930768	0
chr14	95456362	95456727	0.019968	10	0.85706	0.83709	SYNE3	hg38_genes_promoters	0.1015146107216417	0.924167274064666	0
chr14	95475784	95476190	0.082189	10	0.50479	0.4226	SYNE3	hg38_genes_promoters	0.0004924535112859	2.924979356363243	0
chr14	99603451	99603686	0.03308	38	0.17029	0.13721	HHIPL1	hg38_genes_promoters	2.0228481851767282e-13	11.545446553802982	1
chr14	100880444	100880654	-0.043417	10	0.83488	0.8783	MIR431	hg38_genes_promoters	4.536465557061492e-07	5.646805004403532	-1
chr14	100896713	100896956	-0.051186	12	0.64758	0.69877	MEG8	hg38_genes_promoters	0.0002573376078106	3.170919491480726	0
chr14	100896713	100896956	-0.051186	12	0.64758	0.69877	SNORD112	hg38_genes_promoters	0.0002573376078106	3.170919491480726	0
chr14	100904598	100904664	0.033649	10	0.41164	0.37799	RTL1	hg38_genes_promoters	0.0087368359029901	1.841208745603153	0
chr14	101023158	101023384	0.037116	10	0.88832	0.8512	MIR411	hg38_genes_promoters	8.090990031163469e-07	5.4180081223040455	1
chr14	101023158	101023384	0.037116	10	0.88832	0.8512	MIR299	hg38_genes_promoters	8.090990031163469e-07	5.4180081223040455	1
chr14	100868124	100868570	0.021946	10	0.85855	0.8366	MIR493	hg38_genes_promoters	0.007641101360835	1.889047496419252	0
chr14	100857012	100857258	0.030464	10	0.85996	0.8295	MEG3	hg38_genes_promoters	0.0090815421084792	1.8271929189168155	0
chr14	100836082	100836281	0.036425	14	0.75064	0.71421	MEG8	hg38_genes_promoters	0.0237118847001534	1.4676185358721243	0
chr14	99737736	99737914	0.019704	13	0.027166	0.0074615	EML1	hg38_genes_promoters	2.042708806897846e-12	10.60372822664667	1
chr14	100137763	100137978	-0.010693	10	0.86566	0.87635	EVL	hg38_genes_promoters	0.0643785276709806	1.0948397002762074	0
chr14	100297826	100298351	0.031139	10	0.56114	0.53	SLC25A29	hg38_genes_promoters	0.2998361349025699	0.5043239212120683	0
chr14	100307267	100307549	0.020542	20	0.038842	0.0183	SLC25A29	hg38_genes_promoters	3.518745355872896e-18	16.036086897486054	1
chr14	100307267	100307549	0.020542	20	0.038842	0.0183	MIR345	hg38_genes_promoters	3.518745355872896e-18	16.036086897486054	1
chr14	99523473	99523789	-0.015911	10	0.77079	0.7867	CCDC85C	hg38_genes_promoters	0.083345823926988	0.9984055605133385	0
chr14	100476401	100477090	0.016419	13	0.88248	0.86606	WDR25	hg38_genes_promoters	0.0389211775630298	1.2846520387644522	0
chr14	100503228	100503743	0.01606	10	0.86316	0.8471	WDR25	hg38_genes_promoters	0.0036652472804666	2.1674083741381134	0
chr14	100569726	100570040	-0.072838	12	0.44075	0.51358	BEGAIN	hg38_genes_promoters	0.0019633020856838	2.4026219674756426	0
chr14	100656848	100657162	0.030211	10	0.73221	0.702	LINC00523	hg38_genes_promoters	0.1713953313742019	0.7238443253962628	0
chr14	100827382	100827493	-0.063451	10	0.54935	0.6128	MEG3	hg38_genes_promoters	0.0010545463643983	2.6354658695536224	0
chr14	77265671	77266125	-0.027011	10	0.75479	0.7818	MIR1260A	hg38_genes_promoters	0.0105034020936095	1.7734431727982511	0
chr14	75579049	75579575	-0.052928	22	0.57098	0.62391	FLVCR2	hg38_genes_promoters	0.0009590214626249	2.670783623219832	0
chr14	75971212	75971755	0.023418	10	0.86032	0.8369	TGFB3	hg38_genes_promoters	0.0035771481159919	2.1763148994532866	0
chr14	75981069	75981695	-0.01257	12	0.45958	0.47215	TGFB3	hg38_genes_promoters	0.5364448498763044	0.266213358370552	0
chr14	76058055	76058253	0.027321	11	0.88459	0.85727	IFT43	hg38_genes_promoters	2.886703969864789e-05	4.017803868927462	0
chr14	76310588	76310958	0.038887	10	0.15059	0.1117	LOC105370575	hg38_genes_promoters	0.0037643874102707	2.157800802684439	0
chr14	76310588	76310958	0.038887	10	0.15059	0.1117	ESRRB	hg38_genes_promoters	0.0037643874102707	2.157800802684439	0
chr14	76439595	76439779	0.03883	12	0.842	0.80317	ESRRB	hg38_genes_promoters	2.515702490099063e-07	5.8812521936130295	1
chr14	76806559	76806771	0.021719	10	0.85652	0.8348	ANGEL1	hg38_genes_promoters	0.0205413495850149	1.521536303112204	0
chr14	77141913	77142138	0.010253	10	0.041053	0.0308	ZDHHC22	hg38_genes_promoters	0.002514578192897	2.309245279641801	0
chr14	75579049	75579575	-0.052928	22	0.57098	0.62391	TTLL5	hg38_genes_promoters	0.0009590214626249	2.670783623219832	0
chr14	101031245	101031473	0.025611	12	0.83736	0.81175	MIR543	hg38_genes_promoters	0.0024951320238793	2.311456725629559	0
chr14	74922735	74922930	-0.041685	10	0.48395	0.52563	RPS6KL1	hg38_genes_promoters	0.1879760234688318	0.6876095468718539	0
chr14	75279800	75279978	0.02988	13	0.082474	0.052595	FOS	hg38_genes_promoters	0.000242209862716	3.1941774652888517	0
chr14	75427345	75427506	0.017941	10	0.042845	0.024904	JDP2	hg38_genes_promoters	6.994936066495354e-07	5.476565272977982	1
chr14	74956409	74956652	0.031692	10	0.82759	0.7959	PGF	hg38_genes_promoters	0.0011973275743161	2.586641699804564	0
chr14	77459566	77460078	0.021667	10	0.81337	0.7917	AHSA1	hg38_genes_promoters	0.0747717398427849	1.0392164836138758	0
chr14	89575811	89576029	0.018311	10	0.88121	0.8629	FOXN3-AS2	hg38_genes_promoters	0.0172159016786398	1.588561370508707	0
chr14	90454240	90454440	-0.040727	11	0.72818	0.76891	LINC00642	hg38_genes_promoters	0.0003214461342227	3.086204278103167	0
chr14	90593705	90594136	0.016672	10	0.85126	0.83459	TTC7B	hg38_genes_promoters	0.0885583533511401	0.9748462249724172	0
chr14	91107770	91108249	0.071134	13	0.67113	0.6	DGLUCY	hg38_genes_promoters	0.0070048696083817	1.9226351126373955	0
chr14	91159745	91160322	0.048952	10	0.80029	0.75133	DGLUCY	hg38_genes_promoters	0.022570367739628	1.4862791442897663	0
chr14	91169786	91170077	0.018905	10	0.86611	0.8472	DGLUCY	hg38_genes_promoters	0.0064951902640752	1.9515420723690347	0
chr14	91196024	91196462	0.022585	11	0.86944	0.84685	DGLUCY	hg38_genes_promoters	0.0075801780079869	1.8918447008114294	0
chr14	91289195	91289481	-0.020289	10	0.83021	0.8505	CCDC88C	hg38_genes_promoters	0.0227505375830517	1.4836000298816625	0
chr14	91416768	91417059	0.018076	16	0.020731	0.0026551	CCDC88C	hg38_genes_promoters	8.450916424280657e-12	10.018008811778767	1
chr14	80955163	80955419	0.013793	10	0.038015	0.024222	TSHR	hg38_genes_promoters	2.53052773298883e-05	4.0678114849433005	0
chr14	81449919	81450452	0.031498	11	0.74642	0.71492	LINC02308	hg38_genes_promoters	0.2038654245046111	0.6555742859533711	0
chr14	82642507	82642739	-0.033976	14	0.73903	0.77301	LINC02301	hg38_genes_promoters	0.0077255774594924	1.885251919634935	0
chr14	88550241	88550555	0.019115	17	0.87229	0.85318	PTPN21	hg38_genes_promoters	0.0008139578764262	2.733233747877028	0
chr14	88550560	88550714	0.044716	10	0.86632	0.8216	PTPN21	hg38_genes_promoters	3.002227996416639e-07	5.809107745171189	1
chr14	88551465	88551542	0.010516	10	0.025316	0.0148	PTPN21	hg38_genes_promoters	0.0001610220460411	3.3542950127181936	0
chr14	81427198	81428067	0.067231	10	0.15303	0.0858	STON2	hg38_genes_promoters	1.6992992100742617e-07	6.034757526928596	1
chr14	101031886	101032006	0.048353	10	0.81005	0.7617	MIR543	hg38_genes_promoters	0.00152470353641	2.4966660743191276	0
chr14	103746456	103747193	0.023819	17	0.83294	0.80912	PPP1R13B	hg38_genes_promoters	0.000891404503524	2.69924662285283	0
chr14	101040241	101040615	0.055261	12	0.88284	0.82758	MIR376A1	hg38_genes_promoters	2.297098904150648e-09	7.759993070565564	1
chr14	104699265	104699529	-0.058212	10	0.78929	0.8475	INF2	hg38_genes_promoters	1.3623174814719557e-08	7.041410990997911	-1
chr14	104700277	104700545	-0.044609	10	0.62453	0.66914	INF2	hg38_genes_promoters	0.02891440789406	1.3946106916353673	0
chr14	104701696	104701831	-0.018803	10	0.7824	0.8012	INF2	hg38_genes_promoters	0.1596923231266473	0.7510031074706861	0
chr14	104706902	104707072	0.013	10	0.816	0.803	INF2	hg38_genes_promoters	0.2803867802038349	0.5311602882504768	0
chr14	104708042	104708305	0.048088	10	0.75137	0.70328	INF2	hg38_genes_promoters	0.0039099720065574	2.143131715550475	0
chr14	104711686	104711898	0.033685	10	0.74342	0.70974	INF2	hg38_genes_promoters	0.0049977559599918	2.0502698451686148	0
chr14	104714882	104715010	-0.042221	10	0.82458	0.8668	INF2	hg38_genes_promoters	4.971868996489407e-09	7.4483118896335885	-1
chr14	104729519	104729869	0.03134	16	0.72937	0.69803	ADSS1	hg38_genes_promoters	0.00134926652369	2.541335056754938	0
chr14	104773408	104773584	0.028866	13	0.84194	0.81308	AKT1	hg38_genes_promoters	0.0005937883975509	2.8530918812061636	0
chr14	104776658	104776839	-0.021842	10	0.83406	0.8559	AKT1	hg38_genes_promoters	0.0357712330800585	1.3169350830849251	0
chr14	104777827	104778068	0.015555	11	0.85497	0.83941	AKT1	hg38_genes_promoters	0.4777324428397542	0.3147920404288823	0
chr14	104800132	104800226	-0.02629	10	0.071573	0.097862	ZBTB42	hg38_genes_promoters	0.0128393761746843	1.6981546713195452	0
chr14	103724285	103724592	-0.048631	17	0.57601	0.62465	ZFYVE21	hg38_genes_promoters	0.0069250142489627	1.9271573447189656	0
chr14	103737765	103738446	0.031585	17	0.86037	0.82879	PPP1R13B	hg38_genes_promoters	1.9681891506707907e-05	4.166880279456821	0
chr14	103740260	103740373	-0.019216	10	0.82668	0.8459	PPP1R13B	hg38_genes_promoters	0.0795726742142426	1.0162618112102992	0
chr14	74290043	74291231	0.022515	13	0.80243	0.77991	ABCD4	hg38_genes_promoters	0.0780091739326562	1.0233644112459759	0
chr14	103848541	103848800	-0.031387	14	0.55083	0.58221	PPP1R13B	hg38_genes_promoters	0.1169673909890693	0.8711860186875616	0
chr14	103928444	103928667	-0.074852	26	0.61103	0.68588	ATP5MJ	hg38_genes_promoters	2.067613260995792e-11	9.658357961347743	-1
chr14	103928444	103928667	-0.074852	26	0.61103	0.68588	TDRD9	hg38_genes_promoters	2.067613260995792e-11	9.658357961347743	-1
chr14	104093327	104093501	0.024969	10	0.70222	0.67725	ASPG	hg38_genes_promoters	0.6160227801582301	0.2075818149956552	0
chr14	104117368	104117462	0.023121	10	0.067421	0.0443	MIR203A	hg38_genes_promoters	1.3849301155491287e-05	4.304753389825122	0
chr14	104223467	104223998	-0.036573	29	0.20571	0.24228	LINC02691	hg38_genes_promoters	0.0294215514467116	1.3886743661727723	0
chr14	104678133	104678259	0.012319	10	0.019019	0.0067	MIR4710	hg38_genes_promoters	0.0001085540147964	3.505844579455048	0
chr14	104924672	104925136	0.091537	10	0.14574	0.0542	PLD4	hg38_genes_promoters	8.27537441333143e-16	13.792244689998679	1
chr14	105336337	105336542	-0.0258	10	0.812	0.8378	PACS2	hg38_genes_promoters	0.0058534081989975	1.9905340928043869	0
chr14	105354643	105354755	-0.030437	10	0.83426	0.8647	PACS2	hg38_genes_promoters	0.0003987124887003	3.004890265641644	0
chr14	105368068	105368190	0.063442	10	0.86917	0.80573	PACS2	hg38_genes_promoters	5.003052752703788e-12	10.236458675282742	1
chr14	105460255	105460400	0.020336	10	0.83634	0.816	MTA1	hg38_genes_promoters	0.0055415611843963	2.0104747071868014	0
chr14	105471796	105472433	0.013112	10	0.73641	0.7233	CRIP2	hg38_genes_promoters	0.7038900014122422	0.1510196072309174	0
chr14	105472537	105472810	-0.044605	10	0.77089	0.8155	CRIP2	hg38_genes_promoters	6.14445049049932e-05	3.723822461755351	0
chr14	105473698	105474151	0.013534	27	0.028261	0.014728	CRIP2	hg38_genes_promoters	2.0043477524997526e-07	5.968835352552037	1
chr14	105478334	105478497	0.075952	22	0.21753	0.14158	CRIP2	hg38_genes_promoters	5.094181592541899e-15	13.053045401393264	1
chr14	105485907	105486267	0.017679	10	0.075579	0.0579	TEDC1	hg38_genes_promoters	0.0340381286963773	1.3347173443204752	0
chr14	105485907	105486267	0.017679	10	0.075579	0.0579	CRIP1	hg38_genes_promoters	0.0340381286963773	1.3347173443204752	0
chr14	105313572	105313879	0.035674	10	0.063474	0.0278	PACS2	hg38_genes_promoters	2.735352916033639e-07	5.846760036058281	1
chr14	104930054	104930637	0.025856	12	0.83402	0.80817	PLD4	hg38_genes_promoters	0.0463450524488004	1.2184748868277604	0
